code,name,start_date,end_date,days,p_change
601058,赛轮轮胎,2019-11-01,2019-10-25,4,0
002531,天顺风能,2019-11-01,2019-10-25,4,0
603300,华铁科技,2019-11-01,2019-10-25,4,0
002129,中环股份,2019-11-01,2019-10-25,4,0
600069,银鸽投资,2019-10-18,2019-10-11,4,0
603606,东方电缆,2019-11-01,2019-10-25,4,0
000048,*ST康达,2019-11-08,2019-11-01,4,0
600933,爱柯迪,2019-10-25,2019-10-18,4,0
603648,畅联股份,2019-10-18,2019-10-11,4,0
002414,高德红外,2019-11-01,2019-10-25,4,0
002528,英飞拓,2019-10-25,2019-10-18,4,0
000571,*ST大洲,2019-10-18,2019-10-11,4,0
000766,通化金马,2019-10-18,2019-10-11,4,0
