,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
34,中远海能,600026,2019-09-17,0,0,5,40.32,30.65,4.324081877478139,3.3637631030368897,0.960318774441249
52,环旭电子,601231,2019-09-16,0,0,5,21.76,36.03,4.314058265596257,3.211996396180071,1.102061869416186
8,惠程科技,002168,2019-09-16,0,0,5,8.02,55.84,4.310054639475538,2.862138663566839,1.4479159759086997
5,银泰资源,000975,2019-09-20,0,0,5,19.83,37.83,4.296010101847249,3.1688964622930587,1.1271136395541903
10,武汉凡谷,002194,2019-09-17,0,0,5,5.65,75.27,4.291476560601925,2.664361935283231,1.627114625318694
69,乾景园林,603778,2019-09-17,0,0,5,5.0,92.99,4.240635651311258,2.540087343856053,1.700548307455205
66,超讯通信,603322,2019-09-16,0,0,5,1.57,10000.0,4.2216758852737435,1.25,2.971675885273743
6,海特高新,002023,2019-09-19,0,0,5,7.57,97.16,3.9904291987354887,2.515739084935497,1.474690113799992
43,ST沪科,600608,2019-09-17,0,0,5,3.29,683.06,3.7754357978325253,1.764005144514104,2.0114306533184214
47,中国海防,600764,2019-09-19,0,0,5,3.95,429.68,3.7615557523894294,1.8988698819697964,1.862685870419633
18,嘉麟杰,002486,2019-09-16,0,0,5,8.32,245.61,3.523223484809932,2.091834859524483,1.4313886252854489
17,宝莫股份,002476,2019-09-17,0,0,5,6.12,390.57,3.5116743497772833,1.9292364692776518,1.5824378804996315
40,西昌电力,600505,2019-09-17,0,0,5,3.65,10000.0,3.174160893239785,1.25,1.924160893239785
16,天业通联,002459,2019-09-19,0,0,5,3.89,10000.0,3.1242897799796747,1.25,1.8742897799796747
46,*ST大控,600747,2019-09-20,0,0,5,14.64,656.11,2.9924882660265437,1.7749525852489427,1.217535680777601
12,*ST百特,002323,2019-09-20,0,0,5,7.46,10000.0,2.7316350423162117,1.25,1.481635042316212
4,铁岭新城,000809,2019-09-19,0,0,5,8.25,10000.0,2.6851575683232785,1.25,1.4351575683232785
50,览海投资,600896,2019-09-19,0,0,5,8.69,10000.0,2.662288717000158,1.25,1.412288717000158
44,*ST毅达,600610,2019-09-20,0,0,5,10.71,10000.0,2.5772186374995867,1.25,1.327218637499587
38,*ST新亿,600145,2015-12-04,0,0,5,14.91,10000.0,2.4616814098289765,1.25,1.2116814098289763
7,*ST印纪,002143,2019-09-20,0,0,5,17.7,10000.0,2.409356763098518,1.25,1.159356763098518
35,*ST保千,600074,2019-09-20,0,0,5,24.38,10000.0,2.322872184557723,1.25,1.0728721845577234
15,*ST康得,002450,2019-09-20,0,0,5,35.41,10000.0,2.237046406915354,1.25,0.9870464069153543
