,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
12,长春高新,000661,2019-10-31,0,0,3,1.7,41.16,5.92355604782232,3.0969812887935064,2.826574759028814
40,步 步 高,002251,2019-10-31,0,0,3,8.64,12.87,5.921007822406718,4.50621545806694,1.414792364339778
98,赛轮轮胎,601058,2019-10-31,0,0,3,27.0,10.65,5.9148440388754135,4.866892401730722,1.0479516371446924
13,智度股份,000676,2019-10-31,0,0,3,13.26,12.06,5.874123275661999,4.623861329209195,1.250261946452804
80,易见股份,600093,2019-10-31,0,0,3,11.22,12.88,5.814505792539489,4.504845967673871,1.3096598248656175
69,金河生物,002688,2019-10-31,0,0,3,6.35,15.0,5.813998977385119,4.251370768638012,1.5626282087471066
107,翠微股份,603123,2019-10-30,0,0,3,5.24,16.39,5.788261224081312,4.11665292346907,1.6716083006122422
32,麦达数字,002137,2019-10-29,0,0,3,5.78,16.39,5.730793970077069,4.11665292346907,1.6141410466079986
129,步长制药,603858,2019-10-31,0,0,3,11.42,13.5,5.72658431289455,4.423472198532385,1.3031121143621656
73,坚朗五金,002791,2019-10-31,0,0,3,3.22,23.09,5.697741963244041,3.6672379582643972,2.0305040049796435
52,江苏神通,002438,2019-10-30,0,0,3,4.86,19.53,5.59243121965938,3.873860161010732,1.7185710586486485
8,太阳能,000591,2019-10-31,0,0,3,30.07,12.47,5.585484392938906,4.562599743909307,1.022884649029599
128,新日股份,603787,2019-10-29,0,0,3,2.04,44.79,5.570234500345111,3.028135504774476,2.5420989955706355
119,珀莱雅,603605,2019-10-30,0,0,3,2.01,46.55,5.560806145408273,2.997746260815089,2.5630598845931845
31,东港股份,002117,2019-10-30,0,0,3,5.46,19.09,5.55081264609994,3.9037920493316194,1.6470205967683207
6,金圆股份,000546,2019-10-31,0,0,3,7.15,17.4,5.532620159301614,4.030472798175433,1.5021473611261813
101,星宇股份,601799,2019-10-31,0,0,3,2.76,31.03,5.530273906457637,3.351696663570014,2.178577242887623
105,新通联,603022,2019-10-31,0,0,3,2.0,49.53,5.520276095284833,2.950081677407896,2.5701944178769374
99,中国人寿,601628,2019-10-31,0,0,3,282.65,10.84,5.513754949528804,4.830781202016663,0.6829737475121409
67,中科金财,002657,2019-10-29,0,0,3,3.38,27.02,5.480384065000849,3.492387498802377,1.9879965661984722
66,博彦科技,002649,2019-10-29,0,0,3,5.25,21.05,5.4490217281193765,3.7785694799587084,1.6704522481606678
130,永悦科技,603879,2019-10-30,0,0,3,2.0,54.87,5.444856351560107,2.8746619336831696,2.5701944178769374
15,吉电股份,000875,2019-10-30,0,0,3,21.46,14.49,5.412113969481231,4.306378558374875,1.1057354111063558
115,邦宝益智,603398,2019-10-29,0,0,3,2.96,32.67,5.410970646794443,3.3021846304011544,2.1087860163932883
56,众应互联,002464,2019-10-31,0,0,3,5.22,21.97,5.400186154432524,3.72625428549049,1.6739318689420346
58,老板电器,002508,2019-10-31,0,0,3,9.49,17.7,5.381645443987771,4.00649608030179,1.3751493636859804
28,海鸥住工,002084,2019-10-31,0,0,3,5.06,22.96,5.366935671425361,3.673845183569471,1.6930904878558897
125,纽威股份,603699,2019-10-31,0,0,3,7.5,19.65,5.344982301770874,3.86589203606217,1.4790902657087044
72,新宝股份,002705,2019-10-31,0,0,3,8.01,19.33,5.335808219137194,3.887324034418608,1.4484841847185854
