,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
26,宝莫股份,002476,2019-09-16,0,0,3,6.12,390.57,3.5116743497772833,1.9292364692776518,1.5824378804996315
0,中国长城,000066,2019-09-16,0,0,3,29.28,150.45,3.3252943796215657,2.2963249423764127,1.028969437245153
72,山东华鹏,603021,2019-09-12,0,0,3,3.2,10000.0,3.2860974980516757,1.25,2.0360974980516757
46,哈高科,600095,2019-09-12,0,0,3,3.61,10000.0,3.1830610782961273,1.25,1.9330610782961275
25,天业通联,002459,2019-09-16,0,0,3,3.89,10000.0,3.1242897799796747,1.25,1.8742897799796747
80,派思股份,603318,2019-09-11,0,0,3,4.03,10000.0,3.0977008535449952,1.25,1.847700853544995
82,韦尔股份,603501,2019-09-11,0,0,3,8.64,1503.97,2.9884856644511304,1.5736933001113527,1.414792364339778
17,积成电子,002339,2019-09-16,0,0,3,5.12,10000.0,2.935784565445849,1.25,1.6857845654458494
56,天华院,600579,2019-09-11,0,0,3,8.98,10000.0,2.6482126452413315,1.25,1.3982126452413315
57,长电科技,600584,2019-09-16,0,0,3,16.03,10000.0,2.4390219196543095,1.25,1.1890219196543095
