,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
122,浙商证券,601878,2019-09-03,2019-09-16,9,0,33.33,27.91,4.458410774967531,3.45838905868604,1.0000217162814904
23,天奇股份,002009,2019-09-04,2019-09-16,8,0,3.71,24.12,5.528098709024859,3.616957532112239,1.91114117691262
48,万里扬,002434,2019-09-04,2019-09-16,8,0,13.4,18.57,5.187401522119367,3.9406944285931336,1.246707093526233
116,渤海汽车,600960,2019-09-05,2019-09-16,7,0,9.51,97.85,3.8861403283175067,2.5118549127760246,1.3742854155414819
80,哈高科,600095,2019-09-05,2019-09-16,7,0,3.61,10000.0,3.1830610782961273,1.25,1.9330610782961275
39,滨江集团,002244,2019-09-05,2019-09-16,7,0,31.11,9.36,6.1630856105113345,5.147868143222204,1.0152174672891303
127,音飞储存,603066,2019-09-05,2019-09-16,7,0,3.02,18.52,6.033918695032189,3.9443344524464052,2.089584242585784
36,融捷股份,002192,2019-09-05,2019-09-16,7,0,2.6,10000.0,3.4919146960066483,1.25,2.2419146960066483
95,小商品城,600415,2019-09-05,2019-09-16,7,0,54.43,15.39,5.115220365433173,4.211453297155814,0.9037670682773588
117,郴电国际,600969,2019-09-05,2019-09-16,7,0,3.7,21.09,5.689500888301495,3.776216630146691,1.913284258154804
85,圆通速递,600233,2019-09-05,2019-09-16,7,0,28.36,18.23,5.002140041977808,3.965777973631388,1.0363620683464194
18,山东海化,000822,2019-09-05,2019-09-16,7,0,8.95,10.03,6.393138477149023,4.993503786037161,1.3996346911118618
22,东方能源,000958,2019-09-05,2019-09-16,7,0,11.02,19.13,5.217416569458164,3.9010233296202497,1.3163932398379141
84,S佳通,600182,2019-09-05,2019-09-16,7,0,3.4,71.78,4.676906824852495,2.6939605038081393,1.982946321044356
76,南京高科,600064,2019-09-05,2019-09-16,7,0,12.36,3.33,10.844983193246215,9.570399440420882,1.274583752825333
0,大悦城,000031,2019-09-05,2019-09-16,7,0,39.26,6.46,7.1367517259531805,6.171068043988746,0.9656836819644348
126,倍加洁,603059,2019-09-05,2019-09-16,7,0,1.0,21.41,7.94946277136348,3.757656222784711,4.19180654857877
132,新泉股份,603179,2019-09-05,2019-09-16,7,0,2.28,15.25,6.620627491665259,4.225578828611079,2.3950486630541805
73,华通热力,002893,2019-09-05,2019-09-16,7,0,1.59,14.05,7.304227896832199,4.35662903763938,2.9475988591928184
88,东方创业,600278,2019-09-06,2019-09-16,6,0,5.22,47.65,4.653557951598597,2.9796260826565626,1.6739318689420346
140,诺力股份,603611,2019-09-06,2019-09-16,6,0,2.68,17.55,6.227717118155674,4.018397442506921,2.2093196756487528
113,新奥股份,600803,2019-08-28,2019-09-16,6,0,12.29,6.52,7.417228806213705,6.140638334345394,1.2765904718683112
