,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
171,珀莱雅,603605,2019-09-03,0,0,10,2.01,46.55,5.560806145408273,2.997746260815089,2.5630598845931845
75,易尚展示,002751,2019-08-26,0,0,10,1.55,89.45,5.558492093025504,2.5620262127857787,2.9964658802397253
21,振华科技,000733,2019-09-03,0,0,10,5.15,19.63,5.549401366420055,3.867214399485306,1.6821869669347487
33,威海广泰,002111,2019-09-03,0,0,10,3.82,24.08,5.507089471794895,3.6188445268555025,1.8882449449393928
86,力盛赛车,002858,2019-09-03,0,0,10,1.26,280.96,5.505198708628636,2.041946069260025,3.4632526393686107
107,恒力石化,600346,2019-09-03,0,0,10,70.39,12.01,5.491940594771541,4.6315894463794205,0.8603511483921202
188,博敏电子,603936,2019-09-03,0,0,10,3.15,29.41,5.455220382209545,3.4048464016269673,2.050373980582578
71,良信电器,002706,2019-09-03,0,0,10,7.85,17.84,5.453277059067953,3.9955414550729227,1.4577356039950304
112,康缘药业,600557,2019-09-03,0,0,10,5.93,21.04,5.3789336679973365,3.7791588498485083,1.5997748181488283
173,火炬电子,603678,2019-09-03,0,0,10,4.53,24.52,5.363246913289157,3.598363696611281,1.7648832166778763
115,龙溪股份,600592,2019-09-03,0,0,10,4.0,26.88,5.3511563796036,3.497899563545346,1.8532568160582534
141,玲珑轮胎,601966,2019-09-03,0,0,10,12.0,17.05,5.344446904110036,4.0593496951715675,1.2850972089384687
187,世运电路,603920,2019-09-03,0,0,10,4.09,26.67,5.343064235539882,3.506254769374195,1.8368094661656873
147,昭衍新药,603127,2019-09-03,0,0,10,1.61,120.09,5.328618858265619,2.4044162261083257,2.924202632157293
82,中装建设,002822,2019-09-03,0,0,10,6.0,22.16,5.309177566114947,3.7158980257211223,1.5932795403938245
76,久远银海,002777,2019-09-03,0,0,10,2.24,53.84,5.305628777409375,2.8883284676964127,2.417300309712962
186,老百姓,603883,2019-09-03,0,0,10,2.87,40.03,5.259377804524842,3.120347581053843,2.1390302234709995
81,凯莱英,002821,2019-09-03,0,0,10,2.31,55.29,5.248074948378381,2.8691990842364534,2.378875864141928
151,日月股份,603218,2019-09-03,0,0,10,5.31,24.97,5.241620960004897,3.578026087722306,1.6635948722825913
100,联美控股,600167,2019-09-03,0,0,10,22.88,16.34,5.210137417963672,4.12115519685156,1.088982221112112
131,国投电力,600886,2019-09-03,0,0,10,67.86,14.45,5.177111152572771,4.310835939226584,0.8662752133461881
85,捷荣技术,002855,2019-08-22,0,0,10,2.51,55.41,5.148684646959955,2.8676496795080033,2.281034967451952
182,福斯特,603806,2019-09-03,0,0,10,5.23,27.76,5.136764692379766,3.463996525184943,1.6727681671948234
69,红旗连锁,002697,2019-09-03,0,0,10,13.6,19.59,5.1115927639274,3.8698658957572625,1.2417268681701377
170,普莱柯,603566,2019-09-03,0,0,10,3.21,43.52,5.0845123623481605,3.0512198139691793,2.033292548378981
104,桂冠电力,600236,2019-08-30,0,0,10,78.82,15.36,5.057007395636372,4.2144614136146235,0.8425459820217489
103,浙江医药,600216,2019-09-03,0,0,10,9.65,22.69,5.056083706731454,3.687765737761793,1.368317968969661
12,振兴生化,000403,2019-09-03,0,0,10,2.73,55.93,5.0508927759698565,2.8609932319782674,2.1898995439915896
96,华能水电,600025,2019-08-28,0,0,10,180.0,14.57,5.029486924808431,4.297527999485172,0.7319589253232593
17,盛达矿业,000603,2019-09-03,0,0,10,6.9,26.75,5.022850480992361,3.503059395346293,1.5197910856460677
168,绝味食品,603517,2019-09-03,0,0,10,5.74,29.77,5.010718887715046,3.392639304118203,1.6180795835968431
163,集友股份,603429,2019-09-03,0,0,10,2.66,62.03,5.0065296938243655,2.789241901093408,2.217287792730957
43,联化科技,002250,2019-09-03,0,0,10,9.24,24.61,4.980447923652682,3.594247902719473,1.386200020933209
116,青岛啤酒,600600,2019-08-29,0,0,10,13.51,21.88,4.975165442789558,3.7312115282062104,1.2439539145833485
92,深南电路,002916,2019-09-03,0,0,10,3.39,47.51,4.967361357609254,2.9818968498007004,1.9854645078085535
140,中国国旅,601888,2019-09-03,0,0,10,19.52,20.21,4.961232702530165,3.8297556763219824,1.131477026208182
159,诚邦股份,603316,2019-09-02,0,0,10,2.03,121.19,4.948859682166848,2.3998462729813776,2.549013409185471
4,深桑达Ａ,000032,2019-09-03,0,0,10,4.13,40.43,4.941668182919892,3.111961384897042,1.8297067980228492
154,景旺电子,603228,2019-09-03,0,0,10,6.02,32.42,4.900923647259469,3.3094763979454385,1.5914472493140304
68,东诚药业,002675,2019-09-03,0,0,10,8.02,28.23,4.894502111932441,3.4465861360237415,1.4479159759086997
11,天健集团,000090,2019-08-23,0,0,10,18.69,21.6,4.8905382398932815,3.746851470639303,1.1436867692539783
129,北京城乡,600861,2019-09-03,0,0,10,3.17,57.47,4.886423755958235,2.8418113706473913,2.0446123853108435
161,尚纬股份,603333,2019-08-28,0,0,10,5.2,36.19,4.884301547937165,3.208030685063021,1.676270862874144
189,益丰药房,603939,2019-09-03,0,0,10,3.79,47.12,4.882645584887611,2.9882764861247155,1.8943690987628956
61,百润股份,002568,2019-08-22,0,0,10,5.2,36.57,4.87499145583217,3.198720592958026,1.676270862874144
41,大立科技,002214,2019-09-03,0,0,10,4.59,40.33,4.870074008665422,3.1140459114178896,1.7560280972475322
26,华工科技,000988,2019-09-03,0,0,10,10.06,26.44,4.8671357917459,3.515528032584837,1.3516077591610631
177,家家悦,603708,2019-09-03,0,0,10,6.08,33.57,4.862656042832231,3.2766444544101296,1.5860115884221022
119,川投能源,600674,2019-09-03,0,0,10,44.02,18.87,4.862249026894654,3.919195899638173,0.9430531272564808
142,创力集团,603012,2019-09-03,0,0,10,6.37,32.93,4.8556563460249125,3.294693756439014,1.560962589585898
27,新 和 成,002001,2019-09-03,0,0,10,21.49,21.93,4.833818011497532,3.728453365840352,1.1053646456571802
146,剑桥科技,603083,2019-08-21,0,0,10,1.67,343.37,4.829598966015784,1.971793611893754,2.85780535412203
88,美格智能,002881,2019-09-03,0,0,10,1.81,235.8,4.829272352596142,2.107442652228508,2.721829700367634
137,上海电影,601595,2019-09-03,0,0,10,3.74,51.46,4.826240408370493,2.9214655455524405,1.9047748628180527
80,崇达技术,002815,2019-09-03,0,0,10,8.34,29.9,4.818609908429603,3.3882886916544845,1.4303212167751187
70,博实股份,002698,2019-08-30,0,0,10,10.23,27.6,4.815024294030991,3.4700315670393507,1.3449927269916397
30,联创电子,002036,2019-08-30,0,0,10,7.15,32.31,4.814860253658129,3.3127128925319473,1.5021473611261813
0,汇顶科技,603160,2019-09-03,0,0,10,4.56,44.17,4.7997082541593254,3.0392782967774745,1.760429957381851
155,大参林,603233,2019-09-03,0,0,10,5.2,40.02,4.796829753088685,3.120558890214541,1.676270862874144
56,百川股份,002455,2019-09-02,0,0,10,5.17,40.32,4.794063454831032,3.1142548021091914,1.6798086527218403
125,通策医疗,600763,2019-09-03,0,0,10,3.21,76.29,4.6893807383890405,2.6560881900100592,2.033292548378981
181,瑞斯康达,603803,2019-08-23,0,0,10,4.21,55.08,4.687787890188392,2.8719227042039885,1.8158651859844028
172,安图生物,603658,2019-09-03,0,0,10,4.2,56.8,4.667630683108827,2.8500611299486045,1.8175695531602232
47,普利特,002324,2019-08-27,0,0,10,5.28,46.51,4.66542419181477,2.9984174241686605,1.6670067676461096
174,至纯科技,603690,2019-09-03,0,0,10,2.58,126.52,4.628881347444976,2.3785068418486146,2.2503745055963615
51,和而泰,002402,2019-09-03,0,0,10,8.55,36.2,4.627142139041207,3.2077837348964593,1.4193584041447478
91,铭普光磁,002902,2019-08-22,0,0,10,2.1,232.91,4.614273137265329,2.1122106541757715,2.5020624830895573
78,通宇通讯,002792,2019-09-03,0,0,10,3.38,82.82,4.594694953148565,2.606698386950093,1.9879965661984722
109,贵航股份,600523,2019-09-03,0,0,10,4.04,67.47,4.5794342199295155,2.733568816933717,1.8458654029957984
60,中顺洁柔,002511,2019-09-02,0,0,10,13.06,32.29,4.568745213926876,3.313303211548117,1.2554420023787591
176,健友股份,603707,2019-09-03,0,0,10,7.18,42.74,4.56601358857055,3.065914993422516,1.5000985951480348
134,隆基股份,601012,2019-09-03,0,0,10,36.24,24.93,4.561978723142827,3.5798097280700687,0.982168995072759
24,新乡化纤,000949,2019-08-27,0,0,10,12.58,33.04,4.559942630096676,3.291552475765579,1.2683901543310965
95,上海机场,600009,2019-08-28,0,0,10,19.27,30.0,4.520034329582845,3.3849624626442276,1.1350718669386175
37,顺络电子,002138,2019-09-03,0,0,10,8.06,43.09,4.504925255541735,3.059270625884111,1.445654629657624
185,金域医学,603882,2019-09-03,0,0,10,4.58,66.3,4.502459739287325,2.744970005454118,1.7574897338332067
102,中牧股份,600195,2019-09-03,0,0,10,8.42,42.3,4.5004799253572125,3.074387194895824,1.4260927304613882
83,视源股份,002841,2019-09-03,0,0,10,6.56,49.75,4.492300333980644,2.946735252494927,1.5455650814857171
38,中航光电,002179,2019-09-03,0,0,10,10.28,38.89,4.488054815059659,3.1449746318806047,1.3430801831790538
165,九洲药业,603456,2019-09-03,0,0,10,8.06,44.14,4.485478149888321,3.0398235202306965,1.445654629657624
191,兆易创新,603986,2019-09-03,0,0,10,3.21,112.45,4.4711759381153575,2.4378833897363763,2.033292548378981
184,桃李面包,603866,2019-09-03,0,0,10,6.59,52.44,4.450748891484291,2.9075469563745417,1.5432019351097492
34,韵达股份,002120,2019-09-03,0,0,10,22.27,31.53,4.432156981692323,3.3361713681705254,1.0959856135217978
98,中直股份,600038,2019-09-03,0,0,10,5.89,58.78,4.429633907267078,2.8260888533709863,1.603545053896092
62,领益智造,002600,2019-09-03,0,0,10,68.23,25.65,4.413786049661929,3.54839601036187,0.8653900393000588
44,水晶光电,002273,2019-09-03,0,0,10,11.22,41.85,4.392852764690696,3.083192939825079,1.3096598248656175
65,捷顺科技,002609,2019-08-30,0,0,10,6.46,57.89,4.39028727625699,2.8367127714163822,1.553574504840607
2,深科技,000021,2019-09-03,0,0,10,14.71,38.47,4.3703331226830375,3.154330967790897,1.2160021548921407
10,深圳机场,000089,2019-09-03,0,0,10,20.51,34.75,4.362630162682579,3.24474148822341,1.117888674459169
54,兴森科技,002436,2019-09-03,0,0,10,14.88,38.71,4.361289120762236,3.1489652565320965,1.2123238642301397
35,梦网集团,002123,2019-09-03,0,0,10,8.09,51.76,4.361133189061536,2.917162615032711,1.443970574028825
45,海大集团,002311,2019-09-03,0,0,10,15.81,38.71,4.342244855241365,3.1489652565320965,1.193279598709268
49,东山精密,002384,2019-09-03,0,0,10,16.07,38.91,4.332790302146156,3.14453299227515,1.1882573098710063
67,海思科,002653,2019-09-03,0,0,10,10.84,46.01,4.329501370877638,3.006881730063978,1.3226196408136606
18,三木集团,000632,2019-09-03,0,0,10,4.66,86.17,4.32945542402611,2.583503892759136,1.7459515312669738
139,中海油服,601808,2019-09-03,0,0,10,47.72,29.57,4.3271123576755794,3.3993918464946904,0.927720511180889
97,中远海能,600026,2019-08-30,0,0,10,40.32,30.65,4.324081877478139,3.3637631030368897,0.960318774441249
14,航天发展,000547,2019-09-03,0,0,10,16.06,39.32,4.324004218982105,3.1355560273872007,1.188448191594904
5,中航善达,000043,2019-09-03,0,0,10,6.67,62.37,4.32254007002905,2.7855529616881385,1.5369871083409115
36,中环股份,002129,2019-08-23,0,0,10,27.85,33.48,4.319761581952971,3.2791498648061035,1.0406117171468676
57,沪电股份,002463,2019-09-03,0,0,10,17.25,38.92,4.311234480131768,3.1443123040787264,1.1669221760530417
143,广州酒家,603043,2019-09-03,0,0,10,4.04,107.31,4.308143069238618,2.46227766624282,1.8458654029957984
128,宝信软件,600845,2019-09-03,0,0,10,11.41,46.61,4.300176382401073,2.9967411585867634,1.3034352238143099
13,中兵红箭,000519,2019-09-03,0,0,10,13.93,42.81,4.298330674490123,3.0645794641175415,1.233751210372582
25,银泰资源,000975,2019-09-03,0,0,10,19.83,37.83,4.296010101847249,3.1688964622930587,1.1271136395541903
28,华兰生物,002007,2019-09-03,0,0,10,14.03,45.11,4.253867473830671,3.022476049958519,1.2313914238721524
23,紫光股份,000938,2019-09-03,0,0,10,20.43,39.96,4.24077867167902,3.1218284572948405,1.118950214384179
32,紫光国微,002049,2019-09-03,0,0,10,6.07,84.04,4.185007488851479,2.598096263820614,1.5869112250308652
94,白云机场,600004,2019-09-03,0,0,10,20.69,43.27,4.171408157964484,3.055885617145663,1.1155225408188205
53,高德红外,002414,2019-09-03,0,0,10,9.36,63.47,4.15465647895224,2.7738196937740676,1.380836785178172
101,生益科技,600183,2019-09-03,0,0,10,22.76,44.09,4.1310715292076825,3.0407334854686328,1.09033804373905
120,ST岩石,600696,2019-09-03,0,0,10,3.34,230.73,4.114127174775882,2.115861113262577,1.9982660615133048
59,双塔食品,002481,2019-09-03,0,0,10,12.43,57.55,4.113430538955245,2.8408359265262777,1.2725946124289675
42,歌尔股份,002241,2019-09-03,0,0,10,32.45,40.76,4.111004652198236,3.1051384181196355,1.0058662340786004
175,盛洋科技,603703,2019-09-03,0,0,10,2.3,834.76,4.09563256596206,1.711413494755555,2.384219071206505
50,维信诺,002387,2019-09-03,0,0,10,13.68,59.3,4.059758203102434,2.819991971320866,1.2397662317815683
152,济民制药,603222,2019-09-03,0,0,10,3.2,306.73,4.0467489202472695,2.010651422195594,2.0360974980516757
58,立讯精密,002475,2019-09-03,0,0,10,53.49,43.6,3.9566029053019363,3.0497354096712432,0.9068674956306929
66,棒杰股份,002634,2019-09-03,0,0,10,4.61,186.5,3.9551062704198485,2.201984675423891,1.7531215949959575
8,深 赛 格,000058,2019-09-03,0,0,10,12.36,73.88,3.9504885179143594,2.6759047650890264,1.274583752825333
133,长江电力,600900,2019-08-29,0,0,10,220.0,35.12,3.944419443912389,3.235084868632705,0.7093345752796839
179,三棵树,603737,2019-09-03,0,0,10,1.86,10000.0,3.9286879074731575,1.25,2.6786879074731575
156,药明康德,603259,2019-09-03,0,0,10,16.38,67.2,3.9186016715286005,2.7361738394802946,1.1824278320483061
158,海天味业,603288,2019-09-03,0,0,10,27.0,56.3,3.904264702940987,2.8563130657962947,1.0479516371446924
130,妙可蓝多,600882,2019-09-03,0,0,10,4.09,277.65,3.883056550993767,2.0462470848280794,1.8368094661656873
93,鹏鼎控股,002938,2019-09-03,0,0,10,23.11,64.36,3.850957375860727,2.764544769072315,1.0864126067884121
124,闻泰科技,600745,2019-09-03,0,0,10,6.37,169.56,3.8037955416332228,2.242832952047325,1.560962589585898
126,华北制药,600812,2019-09-03,0,0,10,16.31,82.34,3.7938629403042925,2.610133455316293,1.1837294849879996
178,七一二,603712,2019-09-03,0,0,10,7.72,145.12,3.7784473806072665,2.3129652246357773,1.465482155971489
40,九鼎新材,002201,2019-09-03,0,0,10,3.32,808.56,3.7230523179318986,1.7195649244073867,2.003487393524512
114,用友网络,600588,2019-09-03,0,0,10,24.86,82.64,3.676004125784301,2.607983139598601,1.0680209861856997
105,恒瑞医药,600276,2019-09-03,0,0,10,44.23,73.38,3.62226986533216,2.6801349416395728,0.942134923692587
111,山东黄金,600547,2019-09-03,0,0,10,31.0,93.0,3.5560379149548957,2.54002708211064,1.0160108328442559
52,广联达,002410,2019-09-03,0,0,10,11.27,227.09,3.430068569073084,2.1220627375655887,1.3080058315074954
64,中公教育,002607,2019-09-03,0,0,10,61.67,96.07,3.404103660453766,2.5219564164825394,0.8821472439712265
9,中国长城,000066,2019-09-03,0,0,10,29.28,150.45,3.3252943796215657,2.2963249423764127,1.028969437245153
55,启明星辰,002439,2019-09-03,0,0,10,8.97,962.27,3.074683906374187,1.6759980953858702,1.398685810988317
122,ST新梅,600732,2019-09-03,0,0,10,4.46,10000.0,3.0254797334331127,1.25,1.7754797334331127
166,韦尔股份,603501,2019-09-03,0,0,10,8.64,1503.97,2.9884856644511304,1.5736933001113527,1.414792364339778
110,中国软件,600536,2019-09-03,0,0,10,4.95,10000.0,2.956883030390209,1.25,1.706883030390209
1,深中华A,000017,2019-09-03,0,0,10,5.51,10000.0,2.8916683620068095,1.25,1.6416683620068095
15,宝塔实业,000595,2019-09-03,0,0,10,7.64,10000.0,2.7203562073595564,1.25,1.4703562073595564
113,天华院,600579,2019-08-30,0,0,10,8.98,10000.0,2.6482126452413315,1.25,1.3982126452413315
136,西部黄金,601069,2019-09-03,0,0,10,6.36,41680.96,2.644059973722187,1.0822656733662153,1.5617943003559716
72,牧原股份,002714,2019-09-03,0,0,10,20.85,10000.0,2.363444820919376,1.25,1.113444820919376
