,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
34,浙江广厦,600052,2019-09-11,0,0,10,8.72,1.58,26.579796540620336,25.168998884732144,1.4107976558881914
33,西麦食品,002956,2019-09-18,0,0,10,0.8,27.61,8.72988647041166,3.4696527356158344,5.2602337347958255
54,元利科技,603217,2019-09-18,0,0,10,0.91,27.2,8.07081300719254,3.485367615274062,4.585445391918477
42,新奥股份,600803,2019-09-16,0,0,10,12.29,6.52,7.417228806213705,6.140638334345394,1.2765904718683112
47,郑煤机,601717,2019-09-18,0,0,10,17.32,6.7,7.21844655587545,6.052720629721003,1.1657259261544468
59,大元泵业,603757,2019-09-09,0,0,10,1.64,15.76,7.065488521122391,4.175169353289439,2.890319167832952
62,新化股份,603867,2019-09-17,0,0,10,1.4,23.85,6.838783487874679,3.6297946758326423,3.208988812042036
60,豪能股份,603809,2019-09-19,0,0,10,2.09,15.64,6.69534272826038,4.18677452803478,2.5085682002255996
51,东方材料,603110,2019-09-20,0,0,10,1.44,43.24,6.20365702338022,3.05644828669083,3.1472087366893904
43,兰生股份,600826,2019-09-20,0,0,10,4.21,13.88,6.1926562439298545,4.376791057945452,1.8158651859844028
56,梦百合,603313,2019-09-20,0,0,10,3.2,16.95,6.1038840613484115,4.067786563296735,2.0360974980516757
36,同济堂,600090,2019-09-10,0,0,10,14.4,10.87,6.048065498438982,4.8251857211896025,1.2228797772493794
32,金奥博,002917,2019-09-19,0,0,10,1.81,39.19,5.860216364170315,3.138386663802681,2.721829700367634
30,比音勒芬,002832,2019-09-17,0,0,10,3.08,21.09,5.84731329610153,3.776216630146691,2.0710966659548387
22,金河生物,002688,2019-09-10,0,0,10,6.35,15.0,5.813998977385119,4.251370768638012,1.5626282087471066
46,利群股份,601366,2019-09-17,0,0,10,8.61,14.06,5.771762198837036,4.355456389478671,1.4163058093583647
26,世嘉科技,002796,2019-09-06,0,0,10,1.68,54.48,5.7270476436746,2.8797910165346385,2.847256627139961
55,格尔软件,603232,2019-09-10,0,0,10,1.21,209.5,5.7260972427309795,2.154073068394759,3.572024174336221
18,宝鼎科技,002552,2019-09-18,0,0,10,3.06,24.59,5.6723429418849385,3.5951604082805906,2.077182533604348
52,华培动力,603121,2019-09-18,0,0,10,2.16,37.13,5.649615413112751,3.185271408513252,2.464344004599499
29,东方中科,002819,2019-09-18,0,0,10,1.57,81.08,5.590966581952929,2.6192906966791862,2.971675885273743
61,松炀资源,603863,2019-09-11,0,0,10,2.06,47.06,5.517746936034499,2.9892650896012363,2.528481846433263
58,振静股份,603477,2019-09-20,0,0,10,2.4,37.16,5.517377023719808,3.1845598164808444,2.3328172072389632
20,瑞康医药,002589,2019-09-06,0,0,10,15.05,14.65,5.497471080942503,4.288761911701869,1.2087091692406342
23,良信电器,002706,2019-09-06,0,0,10,7.85,17.84,5.453277059067953,3.9955414550729227,1.4577356039950304
0,深深房Ａ,000029,2019-09-20,0,0,10,10.12,16.66,5.441994460988292,4.092741532722358,1.3492529282659347
44,华东电脑,600850,2019-09-10,0,0,10,4.26,24.78,5.393990670320098,3.5865399398761757,1.8074507304439222
1,天夏智慧,000662,2019-09-11,0,0,10,10.93,18.99,5.230242921522072,3.9107566437143917,1.3194862778076797
31,道恩股份,002838,2019-09-19,0,0,10,4.03,33.07,5.138399468027591,3.2906986144825954,1.847700853544995
19,中京电子,002579,2019-09-19,0,0,10,3.72,37.55,5.084398220467717,3.175389579811991,1.909008640655726
53,海量数据,603138,2019-09-17,0,0,10,2.11,88.43,5.064202700188699,2.5685816105924353,2.4956210895962636
63,麦迪科技,603990,2019-09-09,0,0,10,1.13,10000.0,5.022163595675871,1.25,3.7721635956758712
25,真视通,002771,2019-09-06,0,0,10,2.1,104.5,4.978393353013299,2.4763308699237423,2.5020624830895573
49,晶方科技,603005,2019-09-10,0,0,10,2.3,98.35,4.8932838653375565,2.509064794131051,2.384219071206505
5,联创电子,002036,2019-09-10,0,0,10,7.15,32.31,4.814860253658129,3.3127128925319473,1.5021473611261813
28,恩捷股份,002812,2019-09-09,0,0,10,8.06,31.02,4.797665830914658,3.3520112012570342,1.445654629657624
6,生 意 宝,002095,2019-09-09,0,0,10,2.53,143.59,4.59000387009119,2.3179008470718876,2.272103023019302
27,恒久科技,002808,2019-09-11,0,0,10,2.69,128.21,4.577383555877352,2.372004389516587,2.205379166360765
7,天津普林,002134,2019-09-11,0,0,10,2.46,161.71,4.567735135276111,2.2637372752757345,2.303997860000376
9,纳思达,002180,2019-09-20,0,0,10,10.63,35.18,4.563626665442024,3.233533898516458,1.3300927669255664
45,海油发展,600968,2019-09-16,0,0,10,101.65,24.05,4.425342002650638,3.620263126393605,0.805078876257033
17,海联金汇,002537,2019-09-16,0,0,10,12.44,39.83,4.396901168480651,3.1245892992774027,1.2723118692032485
48,南京证券,601990,2019-09-09,0,0,10,32.99,32.06,4.322386829898015,3.3201335491712882,1.0022532807267273
3,银泰资源,000975,2019-09-20,0,0,10,19.83,37.83,4.296010101847249,3.1688964622930587,1.1271136395541903
10,武汉凡谷,002194,2019-09-17,0,0,10,5.65,75.27,4.291476560601925,2.664361935283231,1.627114625318694
57,超讯通信,603322,2019-09-16,0,0,10,1.57,10000.0,4.2216758852737435,1.25,2.971675885273743
4,东信和平,002017,2019-09-11,0,0,10,4.46,146.86,4.0829197947543765,2.3074400613212642,1.7754797334331127
50,合锻智能,603011,2019-09-11,0,0,10,4.53,260.7,3.8342988408073344,2.069415624129458,1.7648832166778763
41,中国海防,600764,2019-09-19,0,0,10,3.95,429.68,3.7615557523894294,1.8988698819697964,1.862685870419633
11,九鼎新材,002201,2019-09-06,0,0,10,3.32,808.56,3.7230523179318986,1.7195649244073867,2.003487393524512
14,深南股份,002417,2019-09-06,0,0,10,2.7,10000.0,3.451467232193455,1.25,2.201467232193455
21,八菱科技,002592,2019-09-12,0,0,10,2.83,10000.0,3.4030664682889573,1.25,2.1530664682889573
13,新纶科技,002341,2019-09-10,0,0,10,11.52,248.37,3.387501461269142,2.0875962594225923,1.2999052018465496
24,龙津药业,002750,2019-09-12,0,0,10,4.0,2093.66,3.3588699726567914,1.505613156598538,1.8532568160582534
2,法 尔 胜,000890,2019-09-10,0,0,10,3.8,10000.0,3.1423179295382826,1.25,1.8923179295382826
16,天业通联,002459,2019-09-19,0,0,10,3.89,10000.0,3.1242897799796747,1.25,1.8742897799796747
40,*ST大控,600747,2019-09-20,0,0,10,14.64,656.11,2.9924882660265437,1.7749525852489427,1.217535680777601
12,*ST百特,002323,2019-09-20,0,0,10,7.46,10000.0,2.7316350423162117,1.25,1.481635042316212
39,*ST毅达,600610,2019-09-20,0,0,10,10.71,10000.0,2.5772186374995867,1.25,1.327218637499587
37,*ST新亿,600145,2015-12-04,0,0,10,14.91,10000.0,2.4616814098289765,1.25,1.2116814098289763
8,*ST印纪,002143,2019-09-20,0,0,10,17.7,10000.0,2.409356763098518,1.25,1.159356763098518
35,*ST保千,600074,2019-09-20,0,0,10,24.38,10000.0,2.322872184557723,1.25,1.0728721845577234
38,*ST信威,600485,2019-09-10,0,0,10,29.24,10000.0,2.2792838337286776,1.25,1.0292838337286774
