,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
0,深深房Ａ,000029,2019-08-09,2019-09-12,25,0,10.12,16.66,5.441994460988292,4.092741532722358,1.3492529282659347
144,新奥股份,600803,2019-08-28,2019-09-12,12,0,12.29,6.52,7.417228806213705,6.140638334345394,1.2765904718683112
89,三利谱,002876,2019-08-29,2019-09-12,11,0,1.04,1379.97,5.639739211372469,1.5924227962075497,4.04731641516492
118,海越能源,600387,2019-08-30,2019-09-12,10,0,4.74,3.95,10.115621913371818,8.380865472953268,1.7347564404185496
111,南纺股份,600250,2019-08-30,2019-09-12,10,0,2.59,15.43,6.453586702787916,4.207458233478756,2.2461284693091597
186,应流股份,603308,2019-08-30,2019-09-12,10,0,4.34,27.8,5.25684447286233,3.462496464191171,1.7943480086711585
108,紫江企业,600210,2019-09-02,2019-09-12,9,0,15.17,22.43,4.907624896180526,3.701430001393067,1.206194894787459
88,瀛通通讯,002861,2019-09-03,2019-09-12,8,0,1.23,59.62,6.343452334948301,2.8162794919151666,3.5271728430331346
210,三孚股份,603938,2019-09-03,2019-09-12,8,0,1.5,20.5,6.873481405736118,3.8116907054314226,3.0617907003046954
177,金能科技,603113,2019-09-03,2019-09-12,8,0,6.76,9.02,6.7646123674821546,5.23447003709442,1.530142330387735
169,晶方科技,603005,2019-09-03,2019-09-12,8,0,2.3,98.35,4.8932838653375565,2.509064794131051,2.384219071206505
128,祥源文化,600576,2019-09-03,2019-09-12,8,0,6.19,29.14,4.99043665619053,3.4141588847532773,1.5762777714372533
162,东吴证券,601555,2019-09-03,2019-09-12,8,0,30.0,17.93,5.01199023321955,3.9885757949706333,1.0234144382489168
146,上工申贝,600843,2019-09-03,2019-09-12,8,0,5.49,29.37,5.050016653204863,3.4062174244057988,1.6437992287990644
83,国光股份,002749,2019-09-03,2019-09-12,8,0,3.72,14.09,6.260955858488715,4.351947217832989,1.909008640655726
23,潍柴重机,000880,2019-09-03,2019-09-12,8,0,2.76,53.8,5.0674443582357345,2.888867115348111,2.178577242887623
166,浙商证券,601878,2019-09-03,2019-09-12,8,0,33.33,27.91,4.458410774967531,3.45838905868604,1.0000217162814904
94,华夏航空,002928,2019-09-03,2019-09-12,8,0,6.01,21.64,5.336958868414957,3.744596762837478,1.592362105577479
72,道明光学,002632,2019-09-03,2019-09-12,8,0,6.25,19.13,5.472113668562081,3.9010233296202497,1.5710903389418314
76,中科金财,002657,2019-09-03,2019-09-12,8,0,3.38,27.02,5.480384065000849,3.492387498802377,1.9879965661984722
116,华泰股份,600308,2019-09-03,2019-09-12,8,0,11.68,11.67,5.980588161492323,4.685724449949187,1.2948637115431356
69,朗姿股份,002612,2019-09-03,2019-09-12,8,0,4.35,19.75,5.652054178163254,3.8593138094852866,1.7927403686779673
190,亚士创能,603378,2019-09-03,2019-09-12,8,0,1.95,33.31,5.890943413774226,3.2839112728171584,2.607032140957067
159,财通证券,601108,2019-09-03,2019-09-12,8,0,35.89,23.57,4.627566087659186,3.6433599937437533,0.9842060939154331
1,TCL 集团,000100,2019-09-03,2019-09-12,8,0,135.5,10.43,5.676779464932317,4.910220022663493,0.7665594422688244
167,金钼股份,601958,2019-09-03,2019-09-12,8,0,32.27,39.38,4.141344252178985,3.134254450819515,1.0070898013594707
97,民生银行,600016,2019-09-03,2019-09-12,8,0,437.82,4.03,8.901648972551047,8.260297897523877,0.6413510750271713
96,浦发银行,600000,2019-09-03,2019-09-12,8,0,293.52,5.16,7.6952424680491855,7.016069730448734,0.6791727376004517
6,柳 工,000528,2019-09-04,2019-09-12,7,0,14.76,6.89,7.179940243296016,5.9650266533150615,1.2149135899809553
209,佳力图,603912,2019-09-04,2019-09-12,7,0,2.17,27.96,5.914798477704691,3.4565306124245945,2.4582678652800967
122,福能股份,600483,2019-09-04,2019-09-12,7,0,15.52,13.37,5.639010620859581,4.439979178057676,1.1990314428019055
31,天奇股份,002009,2019-09-04,2019-09-12,7,0,3.71,24.12,5.528098709024859,3.616957532112239,1.91114117691262
200,恒林股份,603661,2019-09-04,2019-09-12,7,0,1.0,13.35,8.634350509439443,4.442543960860673,4.19180654857877
45,合力泰,002217,2019-09-04,2019-09-12,7,0,31.16,15.69,5.196778599535006,4.181920417987058,1.0148581815479478
58,万里扬,002434,2019-09-04,2019-09-12,7,0,13.4,18.57,5.187401522119367,3.9406944285931336,1.246707093526233
132,华鑫股份,600621,2019-09-04,2019-09-12,7,0,10.61,88.17,3.9010867402032754,2.5702701041148766,1.3308166360883988
70,奥佳华,002614,2019-09-04,2019-09-12,7,0,5.61,31.02,4.983220654132318,3.3520112012570342,1.6312094528752843
39,红 宝 丽,002165,2019-09-04,2019-09-12,7,0,6.02,36.43,4.793580287492173,3.202133038178142,1.5914472493140304
134,号百控股,600640,2019-09-05,2019-09-12,6,0,7.96,83.38,4.05406984187169,2.602727181237831,1.4513426606338584
129,长电科技,600584,2019-09-05,2019-09-12,6,0,16.03,10000.0,2.4390219196543095,1.25,1.1890219196543095
103,哈高科,600095,2019-09-05,2019-09-12,6,0,3.61,10000.0,3.1830610782961273,1.25,1.9330610782961275
150,张江高科,600895,2019-09-05,2019-09-12,6,0,15.49,37.48,4.376660393909129,3.1770246075173927,1.1996357863917364
145,四川长虹,600839,2019-09-05,2019-09-12,6,0,46.16,122.34,3.3291050913727798,2.3951310134712473,0.9339740779015326
168,南京证券,601990,2019-09-05,2019-09-12,6,0,32.99,32.06,4.322386829898015,3.3201335491712882,1.0022532807267273
16,恒逸石化,000703,2019-09-05,2019-09-12,6,0,28.42,12.58,5.58264399105585,4.546774593536983,1.035869397518867
43,宏达新材,002211,2019-09-05,2019-09-12,6,0,4.32,1410.4,3.385216222340941,1.587633075364723,1.7975831469762178
107,S佳通,600182,2019-09-05,2019-09-12,6,0,3.4,71.78,4.676906824852495,2.6939605038081393,1.982946321044356
56,嘉欣丝绸,002404,2019-09-05,2019-09-12,6,0,5.78,19.59,5.484006942365261,3.8698658957572625,1.6141410466079986
18,锦龙股份,000712,2019-09-05,2019-09-12,6,0,8.96,29.73,4.793143858867201,3.3939840334490627,1.3991598254181383
101,凤凰光学,600071,2019-09-05,2019-09-12,6,0,2.82,10000.0,3.4066356654378445,1.25,2.1566356654378445
140,苏州高新,600736,2019-09-05,2019-09-12,6,0,11.51,16.44,5.41239807558766,4.112174145726836,1.3002239298608238
41,融捷股份,002192,2019-09-05,2019-09-12,6,0,2.6,10000.0,3.4919146960066483,1.25,2.2419146960066483
173,国检集团,603060,2019-09-05,2019-09-12,6,0,3.08,36.03,5.28309306213491,3.211996396180071,2.0710966659548387
152,渤海汽车,600960,2019-09-05,2019-09-12,6,0,9.51,97.85,3.8861403283175067,2.5118549127760246,1.3742854155414819
27,东方能源,000958,2019-09-05,2019-09-12,6,0,11.02,19.13,5.217416569458164,3.9010233296202497,1.3163932398379141
151,东方证券,600958,2019-09-05,2019-09-12,6,0,69.94,28.76,4.288884003539756,3.4275007594903504,0.8613832440494056
157,中信建投,601066,2019-09-05,2019-09-12,6,0,76.46,31.54,4.183123015401781,3.335864834439529,0.8472581809622525
99,南京高科,600064,2019-09-05,2019-09-12,6,0,12.36,3.33,10.844983193246215,9.570399440420882,1.274583752825333
55,千方科技,002373,2019-09-05,2019-09-12,6,0,14.87,32.95,4.506659843647037,3.2941213884024707,1.2125384552445662
120,小商品城,600415,2019-09-05,2019-09-12,6,0,54.43,15.39,5.115220365433173,4.211453297155814,0.9037670682773588
155,招商证券,600999,2019-09-05,2019-09-12,6,0,66.99,15.28,5.090916047278203,4.222533051221267,0.8683829960569361
95,长城证券,002939,2019-09-05,2019-09-12,6,0,31.03,48.31,3.9848498979781337,2.9690558394503386,1.0157940585277951
153,郴电国际,600969,2019-09-05,2019-09-12,6,0,3.7,21.09,5.689500888301495,3.776216630146691,1.913284258154804
24,中广核技,000881,2019-09-05,2019-09-12,6,0,10.25,77.27,3.9925157147193153,2.648289778184869,1.3442259365344462
188,梅轮电梯,603321,2019-09-05,2019-09-12,6,0,3.07,47.93,5.049244958824282,2.975114779184064,2.0741301796402176
176,芯能科技,603105,2019-09-05,2019-09-12,6,0,5.0,138.45,4.035586106210904,2.3350377987556996,1.700548307455205
109,圆通速递,600233,2019-09-05,2019-09-12,6,0,28.36,18.23,5.002140041977808,3.965777973631388,1.0363620683464194
165,光大证券,601788,2019-09-05,2019-09-12,6,0,46.11,15.43,5.141637644474462,4.207458233478756,0.9341794109957053
49,东方园林,002310,2019-09-05,2019-09-12,6,0,26.85,10000.0,2.2992818599566185,1.25,1.0492818599566185
204,沃格光电,603773,2019-09-05,2019-09-12,6,0,0.95,35.91,7.612092392781404,3.2149887298696584,4.3971036629117455
183,新凤鸣,603225,2019-09-05,2019-09-12,6,0,11.91,11.5,6.001680426206454,4.713877797972247,1.287802628234207
22,鲁西化工,000830,2019-09-05,2019-09-12,6,0,14.65,9.26,6.390027661333142,5.172711741218044,1.2173159201150983
181,新泉股份,603179,2019-09-05,2019-09-12,6,0,2.28,15.25,6.620627491665259,4.225578828611079,2.3950486630541805
160,桐昆股份,601233,2019-09-05,2019-09-12,6,0,18.25,7.85,6.737899610383582,5.587405900190643,1.1504937101929387
46,滨江集团,002244,2019-09-05,2019-09-12,6,0,31.11,9.36,6.1630856105113345,5.147868143222204,1.0152174672891303
194,南都物业,603506,2019-09-05,2019-09-12,6,0,1.34,20.68,7.1107096519374675,3.8006901819223238,3.310019470015144
21,山东海化,000822,2019-09-05,2019-09-12,6,0,8.95,10.03,6.393138477149023,4.993503786037161,1.3996346911118618
154,宜华生活,600978,2019-09-05,2019-09-12,6,0,14.83,10.74,6.063039412370716,4.849640384991745,1.213399027378971
174,音飞储存,603066,2019-09-05,2019-09-12,6,0,3.02,18.52,6.033918695032189,3.9443344524464052,2.089584242585784
90,华通热力,002893,2019-09-05,2019-09-12,6,0,1.59,14.05,7.304227896832199,4.35662903763938,2.9475988591928184
136,欧亚集团,600697,2019-09-05,2019-09-12,6,0,1.59,10.66,7.812561106288372,4.864962247095554,2.9475988591928184
