,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
20,广宇发展,000537,2019-09-03,2019-09-04,2,0,18.63,3.78,9.80273238712795,8.658131598421527,1.144600788706423
19,紫光学大,000526,2019-09-03,2019-09-04,2,0,0.96,12.92,8.852962665324046,4.499386903222758,4.353575762101288
14,渤海租赁,000415,2019-09-03,2019-09-04,2,0,61.85,4.29,8.787327172165455,7.905672148594076,0.8816550235713781
42,韶钢松山,000717,2019-09-03,2019-09-04,2,0,24.2,4.49,8.740542958187099,7.665815330307119,1.074727627879981
37,上峰水泥,000672,2019-09-03,2019-09-04,2,0,8.14,5.16,8.457256007020264,7.016069730448734,1.4411862765715298
59,现代投资,000900,2019-08-30,2019-09-04,4,0,15.18,5.51,7.952244871283547,6.746258130922411,1.2059867403611357
73,世荣兆业,002016,2019-08-30,2019-09-04,4,0,8.09,5.91,7.924117185906632,6.4801466118778075,1.443970574028825
52,万年青,000789,2019-09-03,2019-09-04,2,0,7.97,5.93,7.918616301379119,6.467847673546179,1.4507686278329408
139,嘉事堂,002462,2019-08-23,2019-08-27,2,0,2.51,9.55,7.383058230820616,5.102023263368665,2.281034967451952
90,广宇集团,002133,2019-08-29,2019-09-04,5,0,7.74,7.11,7.333719464611023,5.869442923795705,1.464276540815318
36,荣丰控股,000668,2019-08-28,2019-08-29,2,0,1.47,16.69,7.1936021066415705,4.09012563473825,3.103476471903321
50,武汉中商,000785,2019-08-27,2019-08-28,2,0,2.51,11.66,6.968394857476428,4.687359890024476,2.281034967451952
16,荣安地产,000517,2019-08-23,2019-08-27,2,0,31.84,7.04,6.90925215376803,5.899199255743868,1.0100528980241619
108,塔牌集团,002233,2019-09-03,2019-09-04,2,0,11.92,8.33,6.718475468951608,5.430975014647092,1.2875004543045163
63,海信家电,000921,2019-08-27,2019-08-28,2,0,13.63,8.36,6.662770041459683,5.421780486991578,1.2409895544681049
44,山西路桥,000755,2019-08-27,2019-08-28,2,0,4.69,12.06,6.365575411401152,4.623861329209195,1.7417140821919572
40,中兴商业,000715,2019-08-27,2019-08-28,2,0,2.79,16.26,6.295900169250666,4.1284082217004245,2.167491947550242
137,松芝股份,002454,2019-08-28,2019-08-29,2,0,6.29,11.42,6.2950682057780165,4.7273898459227475,1.5676783598552693
132,力生制药,002393,2019-08-27,2019-08-28,2,0,1.82,25.1,6.285256171430019,3.572261108617046,2.7129950628129724
2,富奥股份,000030,2019-08-27,2019-08-28,2,0,18.11,9.68,6.224346405353908,5.071635032699108,1.1527113726548002
69,大庆华科,000985,2019-09-02,2019-09-04,3,0,1.3,58.63,6.211587383632884,2.8278625315198327,3.3837248521130516
11,潍柴动力,000338,2019-08-30,2019-09-02,2,0,79.34,8.69,6.166235056261019,5.324701487022767,0.8415335692382526
1,飞亚达Ａ,000026,2019-09-03,2019-09-04,2,0,4.43,14.1,6.130892140342691,4.350780408139076,1.780111732203615
154,杭锅股份,002534,2019-09-03,2019-09-04,2,0,7.39,12.04,6.113088432259436,4.6269456287737665,1.4861428034856692
49,新兴铸管,000778,2019-09-03,2019-09-04,2,0,39.91,9.6,6.052613646836543,5.0902437451291895,0.9623699017073531
93,宁波银行,002142,2019-09-02,2019-09-04,3,0,56.28,9.39,6.038390378152724,5.140512874883369,0.897877503269355
84,海翔药业,002099,2019-09-03,2019-09-04,2,0,16.19,11.3,5.9339650653330995,4.747984379454941,1.185980685878158
131,国创高新,002377,2019-09-03,2019-09-04,2,0,9.16,12.78,5.908464734555176,4.518626826109806,1.38983790844537
85,广东鸿图,002101,2019-08-23,2019-08-27,2,0,5.32,15.22,5.891099956754322,4.2286350137028155,1.6624649430515062
61,大亚圣象,000910,2019-08-29,2019-09-02,3,0,5.54,15.33,5.855976508112003,4.2174797239615405,1.6384967841504627
5,华侨城Ａ,000069,2019-09-03,2019-09-04,2,0,82.03,9.94,5.849539546669236,5.013102322447814,0.8364372242214224
81,太阳纸业,002078,2019-08-23,2019-08-27,2,0,25.92,11.19,5.824994216278356,4.767216410191003,1.0577778060873533
7,中联重科,000157,2019-09-03,2019-09-04,2,0,78.04,10.32,5.77660638794166,4.932524557176452,0.8440818307652078
92,麦达数字,002137,2019-09-03,2019-09-04,2,0,5.78,16.39,5.730793970077069,4.11665292346907,1.6141410466079986
121,久立特材,002318,2019-09-03,2019-09-04,2,0,8.42,14.62,5.7181321113880585,4.292039380926671,1.4260927304613882
74,科华生物,002022,2019-09-03,2019-09-04,2,0,5.15,17.49,5.705393435048124,4.023206468113375,1.6821869669347487
120,众生药业,002317,2019-08-26,2019-08-27,2,0,8.14,14.89,5.70414356470863,4.2629572881371,1.4411862765715298
91,东南网架,002135,2019-08-28,2019-08-29,2,0,10.34,14.16,5.684614419211175,4.343809938708361,1.3408044805028136
6,TCL 集团,000100,2019-09-03,2019-09-04,2,0,135.5,10.43,5.676779464932317,4.910220022663493,0.7665594422688244
33,仁和药业,000650,2019-08-23,2019-08-27,2,0,12.38,13.79,5.661655613221059,4.387641968433252,1.274013644787807
3,*ST康达,000048,2019-08-27,2019-08-28,2,0,3.91,21.24,5.637844810498452,3.767458840133517,1.8703859703649346
64,四川双马,000935,2019-09-03,2019-09-04,2,0,7.63,15.85,5.637536393891509,4.166565049166627,1.4709713447248816
136,长高集团,002452,2019-09-03,2019-09-04,2,0,5.29,18.26,5.629398808873458,3.9635330443147576,1.6658657645587003
82,中材科技,002080,2019-08-27,2019-08-28,2,0,16.78,13.27,5.6280196168425025,4.452871561804304,1.175148055038198
126,慈文传媒,002343,2019-08-28,2019-08-29,2,0,4.75,19.87,5.584873340096265,3.8514930017036053,1.7333803383926594
