,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
0,飞亚达Ａ,000026,2019-09-03,2019-09-04,2,0,4.43,14.1,6.130892140342691,4.350780408139076,1.780111732203615
3,华侨城Ａ,000069,2019-09-03,2019-09-04,2,0,82.03,9.94,5.849539546669236,5.013102322447814,0.8364372242214224
5,中联重科,000157,2019-09-03,2019-09-04,2,0,78.04,10.32,5.77660638794166,4.932524557176452,0.8440818307652078
4,TCL 集团,000100,2019-09-03,2019-09-04,2,0,135.5,10.43,5.676779464932317,4.910220022663493,0.7665594422688244
1,*ST康达,000048,2019-08-27,2019-08-28,2,0,3.91,21.24,5.637844810498452,3.767458840133517,1.8703859703649346
8,美的集团,000333,2019-08-30,2019-09-03,3,0,69.39,14.94,5.120329447593986,4.257672292015667,0.8626571555783186
7,东方盛虹,000301,2019-09-03,2019-09-04,2,0,40.29,16.14,5.099871269008761,4.139403416100603,0.9604678529081588
9,振兴生化,000403,2019-08-23,2019-08-28,3,0,2.73,55.93,5.0508927759698565,2.8609932319782674,2.1898995439915896
2,农 产 品,000061,2019-08-27,2019-08-28,2,0,16.97,49.96,4.115343071261826,2.943561743074883,1.171781328186943
6,常山北明,000158,2019-08-28,2019-08-29,2,0,16.53,143.7,3.497210257906475,2.3175435419380443,1.1796667159684309
10,*ST地矿,000409,2019-08-23,2019-08-27,2,0,5.11,10000.0,2.936991889584616,1.25,1.686991889584616
