,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
48,万润股份,002643,2019-09-10,0,0,5,9.09,22.76,5.07719382257747,3.6841307148354487,1.3930631077420217
120,海量数据,603138,2019-09-16,0,0,5,2.11,88.43,5.064202700188699,2.5685816105924353,2.4956210895962636
117,共进股份,603118,2019-09-16,0,0,5,7.76,24.65,5.055502511626519,3.592426500332867,1.4630760112936518
68,大博医疗,002901,2019-09-11,0,0,5,4.02,36.93,5.0395828176257496,3.190038285942072,1.8495445316836778
33,漫步者,002351,2019-09-16,0,0,5,5.93,29.3,5.008398698463926,3.4086238803150986,1.5997748181488283
8,普洛药业,000739,2019-09-10,0,0,5,11.79,22.66,4.98078909069468,3.689329242020428,1.291459848674252
69,深南电路,002916,2019-09-11,0,0,5,3.39,47.51,4.967361357609254,2.9818968498007004,1.9854645078085535
34,杰瑞股份,002353,2019-09-16,0,0,5,9.58,24.83,4.955573506406137,3.5842892070604377,1.3712842993456988
29,大华股份,002236,2019-09-09,0,0,5,29.98,19.43,4.904129230500424,3.880563095839125,1.023566134661299
109,晶方科技,603005,2019-09-10,0,0,5,2.3,98.35,4.8932838653375565,2.509064794131051,2.384219071206505
99,北京城乡,600861,2019-09-16,0,0,5,3.17,57.47,4.886423755958235,2.8418113706473913,2.0446123853108435
28,大立科技,002214,2019-09-10,0,0,5,4.59,40.33,4.870074008665422,3.1140459114178896,1.7560280972475322
111,创力集团,603012,2019-09-16,0,0,5,6.37,32.93,4.8556563460249125,3.294693756439014,1.560962589585898
116,剑桥科技,603083,2019-09-10,0,0,5,1.67,343.37,4.829598966015784,1.971793611893754,2.85780535412203
107,上海电影,601595,2019-09-10,0,0,5,3.74,51.46,4.826240408370493,2.9214655455524405,1.9047748628180527
58,崇达技术,002815,2019-09-09,0,0,5,8.34,29.9,4.818609908429603,3.3882886916544845,1.4303212167751187
52,博实股份,002698,2019-09-10,0,0,5,10.23,27.6,4.815024294030991,3.4700315670393507,1.3449927269916397
14,联创电子,002036,2019-09-10,0,0,5,7.15,32.31,4.814860253658129,3.3127128925319473,1.5021473611261813
124,大参林,603233,2019-09-09,0,0,5,5.2,40.02,4.796829753088685,3.120558890214541,1.676270862874144
85,宝钛股份,600456,2019-09-10,0,0,5,4.3,47.11,4.789286186399572,2.988441120528127,1.800845065871445
77,上海贝岭,600171,2019-09-16,0,0,5,7.04,37.31,4.69079792907808,3.1810151943106506,1.5097827347674297
139,瑞斯康达,603803,2019-09-10,0,0,5,4.21,55.08,4.687787890188392,2.8719227042039885,1.8158651859844028
32,普利特,002324,2019-09-16,0,0,5,5.28,46.51,4.66542419181477,2.9984174241686605,1.6670067676461096
55,通宇通讯,002792,2019-09-10,0,0,5,3.38,82.82,4.594694953148565,2.606698386950093,1.9879965661984722
38,星网锐捷,002396,2019-09-16,0,0,5,5.83,47.37,4.593460384541668,2.9841777972963186,1.6092825872453498
86,贵航股份,600523,2019-09-16,0,0,5,4.04,67.47,4.5794342199295155,2.733568816933717,1.8458654029957984
20,天津普林,002134,2019-09-11,0,0,5,2.46,161.71,4.567735135276111,2.2637372752757345,2.303997860000376
9,新乡化纤,000949,2019-09-16,0,0,5,12.58,33.04,4.559942630096676,3.291552475765579,1.2683901543310965
21,顺络电子,002138,2019-09-11,0,0,5,8.06,43.09,4.504925255541735,3.059270625884111,1.445654629657624
141,金域医学,603882,2019-09-16,0,0,5,4.58,66.3,4.502459739287325,2.744970005454118,1.7574897338332067
78,中牧股份,600195,2019-09-11,0,0,5,8.42,42.3,4.5004799253572125,3.074387194895824,1.4260927304613882
61,视源股份,002841,2019-09-10,0,0,5,6.56,49.75,4.492300333980644,2.946735252494927,1.5455650814857171
89,恒生电子,600570,2019-09-10,0,0,5,8.03,43.99,4.489907075805739,3.042558155873662,1.447348919932077
142,兆易创新,603986,2019-09-10,0,0,5,3.21,112.45,4.4711759381153575,2.4378833897363763,2.033292548378981
30,水晶光电,002273,2019-09-16,0,0,5,11.22,41.85,4.392852764690696,3.083192939825079,1.3096598248656175
23,智光电气,002169,2019-09-12,0,0,5,7.88,51.98,4.370008580131238,2.9140309436103995,1.4559776365208377
18,梦网集团,002123,2019-09-16,0,0,5,8.09,51.76,4.361133189061536,2.917162615032711,1.443970574028825
36,东山精密,002384,2019-09-09,0,0,5,16.07,38.91,4.332790302146156,3.14453299227515,1.1882573098710063
49,海思科,002653,2019-09-10,0,0,5,10.84,46.01,4.329501370877638,3.006881730063978,1.3226196408136606
3,航天发展,000547,2019-09-10,0,0,5,16.06,39.32,4.324004218982105,3.1355560273872007,1.188448191594904
19,中环股份,002129,2019-09-16,0,0,5,27.85,33.48,4.319761581952971,3.2791498648061035,1.0406117171468676
105,环旭电子,601231,2019-09-16,0,0,5,21.76,36.03,4.314058265596257,3.211996396180071,1.102061869416186
10,银泰资源,000975,2019-09-04,0,0,5,19.83,37.83,4.296010101847249,3.1688964622930587,1.1271136395541903
26,武汉凡谷,002194,2019-09-16,0,0,5,5.65,75.27,4.291476560601925,2.664361935283231,1.627114625318694
50,珠江钢琴,002678,2019-09-16,0,0,5,13.58,44.81,4.269999786185316,3.027779983237584,1.2422198029477318
101,四创电子,600990,2019-09-10,0,0,5,1.59,10000.0,4.197598859192818,1.25,2.9475988591928184
79,生物股份,600201,2019-09-11,0,0,5,11.26,54.0,4.194515580509322,2.88617987201186,1.3083357084974625
71,白云机场,600004,2019-09-09,0,0,5,20.69,43.27,4.171408157964484,3.055885617145663,1.1155225408188205
39,高德红外,002414,2019-09-12,0,0,5,9.36,63.47,4.15465647895224,2.7738196937740676,1.380836785178172
93,ST岩石,600696,2019-09-16,0,0,5,3.34,230.73,4.114127174775882,2.115861113262577,1.9982660615133048
37,维信诺,002387,2019-09-16,0,0,5,13.68,59.3,4.059758203102434,2.819991971320866,1.2397662317815683
123,济民制药,603222,2019-09-11,0,0,5,3.2,306.73,4.0467489202472695,2.010651422195594,2.0360974980516757
41,海格通信,002465,2019-09-10,0,0,5,23.05,51.3,4.01085523608123,2.9237759360879156,1.0870792999933148
1,深 赛 格,000058,2019-09-10,0,0,5,12.36,73.88,3.9504885179143594,2.6759047650890264,1.274583752825333
22,石基信息,002153,2019-09-10,0,0,5,10.68,87.12,3.905455466265673,2.5771630093699716,1.3282924568957013
100,妙可蓝多,600882,2019-09-10,0,0,5,4.09,277.65,3.883056550993767,2.0462470848280794,1.8368094661656873
110,合锻智能,603011,2019-09-11,0,0,5,4.53,260.7,3.8342988408073344,2.069415624129458,1.7648832166778763
95,闻泰科技,600745,2019-09-16,0,0,5,6.37,169.56,3.8037955416332228,2.242832952047325,1.560962589585898
119,碳元科技,603133,2019-09-12,0,0,5,2.11,10000.0,3.7456210895962636,1.25,2.4956210895962636
25,华天科技,002185,2019-09-10,0,0,5,27.4,84.81,3.6372161233515894,2.5927597886349867,1.0444563347166027
80,恒瑞医药,600276,2019-09-10,0,0,5,44.23,73.38,3.62226986533216,2.6801349416395728,0.942134923692587
44,嘉麟杰,002486,2019-09-16,0,0,5,8.32,245.61,3.523223484809932,2.091834859524483,1.4313886252854489
42,宝莫股份,002476,2019-09-16,0,0,5,6.12,390.57,3.5116743497772833,1.9292364692776518,1.5824378804996315
2,中国长城,000066,2019-09-16,0,0,5,29.28,150.45,3.3252943796215657,2.2963249423764127,1.028969437245153
112,山东华鹏,603021,2019-09-12,0,0,5,3.2,10000.0,3.2860974980516757,1.25,2.0360974980516757
74,哈高科,600095,2019-09-12,0,0,5,3.61,10000.0,3.1830610782961273,1.25,1.9330610782961275
127,派思股份,603318,2019-09-11,0,0,5,4.03,10000.0,3.0977008535449952,1.25,1.847700853544995
40,启明星辰,002439,2019-09-09,0,0,5,8.97,962.27,3.074683906374187,1.6759980953858702,1.398685810988317
96,津劝业,600821,2019-09-10,0,0,5,4.16,10000.0,3.074460307986139,1.25,1.824460307986139
94,ST新梅,600732,2019-09-10,0,0,5,4.46,10000.0,3.0254797334331127,1.25,1.7754797334331127
76,商赢环球,600146,2019-09-09,0,0,5,4.7,10000.0,2.99031216325563,1.25,1.7403121632556302
129,韦尔股份,603501,2019-09-11,0,0,5,8.64,1503.97,2.9884856644511304,1.5736933001113527,1.414792364339778
87,中国软件,600536,2019-09-09,0,0,5,4.95,10000.0,2.956883030390209,1.25,1.706883030390209
90,天华院,600579,2019-09-11,0,0,5,8.98,10000.0,2.6482126452413315,1.25,1.3982126452413315
27,南洋股份,002212,2019-09-09,0,0,5,11.58,10000.0,2.5480018829359294,1.25,1.2980018829359294
91,长电科技,600584,2019-09-16,0,0,5,16.03,10000.0,2.4390219196543095,1.25,1.1890219196543095
