,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
444,联诚精密,002921,2019-09-12,2019-09-16,2,0,0.8,29.62,8.65793065063497,3.3976969158391452,5.2602337347958255
62,上峰水泥,000672,2019-09-12,2019-09-16,2,0,8.14,5.16,8.457256007020264,7.016069730448734,1.4411862765715298
776,先达股份,603086,2019-09-12,2019-09-16,2,0,1.12,12.2,8.402357008380081,4.6025265835671165,3.7998304248129644
459,中原高速,600020,2019-09-12,2019-09-16,2,0,22.47,5.6,7.77647065226857,6.682812100063938,1.0936585522046318
679,世茂股份,600823,2019-09-12,2019-09-16,2,0,37.51,4.74,8.3738823000375,7.398875772806883,0.975006527230617
199,*ST集成,002190,2019-09-12,2019-09-16,2,0,3.59,6.15,8.275718339079187,6.338138825795387,1.9375795132838016
430,中设股份,002883,2019-09-12,2019-09-16,2,0,0.87,28.62,8.23278867212354,3.4324872977395327,4.800301374384007
710,柳钢股份,601003,2019-09-12,2019-09-16,2,0,25.63,5.08,8.14403895779991,7.083520392090721,1.0605185657091898
934,至正股份,603991,2019-09-12,2019-09-16,2,0,0.75,108.55,8.135115842976322,2.456242255708749,5.678873587267573
805,元利科技,603217,2019-09-12,2019-09-16,2,0,0.91,27.2,8.07081300719254,3.485367615274062,4.585445391918477
385,天际股份,002759,2019-09-12,2019-09-16,2,0,4.02,6.54,7.980167896866563,6.130623365182886,1.8495445316836778
870,春光科技,603657,2019-09-12,2019-09-16,2,0,0.96,25.53,7.907107693850038,3.5535319317487497,4.353575762101288
768,美思德,603041,2019-09-12,2019-09-16,2,0,1.01,22.44,7.855081022373617,3.700899648319358,4.154181374054259
449,锋龙股份,002931,2019-09-12,2019-09-16,2,0,0.89,37.98,7.854656531659013,3.1654485759271456,4.6892079557318675
779,宏盛股份,603090,2019-09-12,2019-09-16,2,0,1.0,49.33,7.144949998136261,2.9531434495574915,4.19180654857877
534,大东方,600327,2019-09-12,2019-09-16,2,0,8.85,7.55,7.099535659102781,5.695104915760117,1.4044307433426637
433,东方嘉盛,002889,2019-09-12,2019-09-16,2,0,1.38,20.57,7.0488830175177934,3.8073937237410385,3.2414892937767554
646,光明地产,600708,2019-09-12,2019-09-16,2,0,22.29,8.19,6.57050038176072,5.474748859978974,1.0957515217817457
928,醋化股份,603968,2019-09-12,2019-09-16,2,0,2.04,16.81,6.621840934894287,4.079741939323651,2.5420989955706355
696,厦门空港,600897,2019-09-12,2019-09-16,2,0,2.98,12.81,6.616775714531915,4.514472419975272,2.102303294556643
450,新兴装备,002933,2019-09-12,2019-09-16,2,0,1.17,50.28,6.606422475011929,2.9387644899811294,3.6676579850307998
835,惠达卫浴,603385,2019-09-12,2019-09-16,2,0,3.69,11.66,6.602797860679297,4.687359890024476,1.9154379706548208
665,安徽合力,600761,2019-09-12,2019-09-16,2,0,7.4,9.52,6.594641516041755,5.109146970440834,1.4854945456009212
846,淳中科技,603516,2019-09-12,2019-09-16,2,0,1.31,35.43,6.591895440140858,3.227115718832487,3.3647797213083708
153,新野纺织,002087,2019-09-12,2019-09-16,2,0,8.17,9.37,6.584940441117098,5.145411432122484,1.4395290089946147
9,华锦股份,000059,2019-09-12,2019-09-16,2,0,15.99,8.48,6.575423140113436,5.385633712005677,1.1897894281077588
923,兴业股份,603928,2019-09-12,2019-09-16,2,0,2.02,17.54,6.575196971340002,4.019197006317619,2.5559999650223832
845,祥和实业,603500,2019-09-12,2019-09-16,2,0,1.76,20.62,6.571992374706512,3.8043392966621177,2.767653078044394
803,保隆科技,603197,2019-09-12,2019-09-16,2,0,1.66,22.52,6.5651673582293775,3.696670756976539,2.8684966012528386
848,众源新材,603527,2019-09-12,2019-09-16,2,0,1.74,19.97,6.631829842810181,3.845035636230263,2.7867942065799185
858,天创时尚,603608,2019-09-12,2019-09-16,2,0,4.31,11.2,6.564664523377444,4.765453787455321,1.7992107359221228
460,宁波联合,600051,2019-09-12,2019-09-16,2,0,3.11,13.07,6.541287921031971,4.479180639287453,2.062107281744518
477,ST天成,600112,2019-09-12,2019-09-16,2,0,5.09,10.73,6.540962962485981,4.8515440994512415,1.6894188630347395
69,鲁 泰Ａ,000726,2019-09-12,2019-09-16,2,0,8.58,9.54,6.522220931117665,5.104393135775878,1.4178277953417868
919,苏博特,603916,2019-09-12,2019-09-16,2,0,3.11,13.29,6.512386612253556,4.450279330509037,2.062107281744518
196,云海金属,002182,2019-09-12,2019-09-16,2,0,6.46,10.27,6.496384006291974,4.942809501451367,1.553574504840607
454,鸿合科技,002955,2019-09-12,2019-09-16,2,0,1.37,35.06,6.494808339732348,3.2366399831230663,3.2581683566092816
179,宏达高科,002144,2019-09-12,2019-09-16,2,0,1.77,21.79,6.494463577444064,3.7362024930587814,2.7582610843852824
730,陕西煤业,601225,2019-09-12,2019-09-16,2,0,100.0,7.58,6.4913436129572535,5.683954795720553,0.8073888172367005
436,英派斯,002899,2019-09-12,2019-09-16,2,0,1.2,54.21,6.478540595617815,2.88337430166538,3.5951662939524356
571,华光股份,600475,2019-09-12,2019-09-16,2,0,5.59,10.03,6.626779408455672,4.993503786037161,1.6332756224185108
549,广东明珠,600382,2019-09-12,2019-09-16,2,0,6.07,9.79,6.63342651174872,5.046515286717855,1.5869112250308652
533,天房发展,600322,2019-09-12,2019-09-16,2,0,11.06,7.45,7.047948817450733,5.732917547269669,1.3150312701810634
403,山东赫达,002810,2019-09-12,2019-09-16,2,0,1.9,15.4,6.85639348789249,4.210452847069575,2.6459406408229147
539,山东高速,600350,2019-09-12,2019-09-16,2,0,48.11,6.64,7.007683352115107,6.081481543096869,0.9262018090182385
849,嘉诚国际,603535,2019-09-12,2019-09-16,2,0,1.5,18.87,6.980986599942868,3.919195899638173,3.0617907003046954
929,中农立华,603970,2019-09-12,2019-09-16,2,0,1.92,14.37,6.949932637329262,4.319815769931348,2.630116867397913
427,元隆雅图,002878,2019-09-12,2019-09-16,2,0,1.3,25.93,6.920286670821218,3.536561818708166,3.3837248521130516
625,万业企业,600641,2019-09-12,2019-09-16,2,0,8.06,8.22,6.910901131013662,5.465246501356038,1.445654629657624
920,合力科技,603917,2019-09-12,2019-09-16,2,0,1.57,18.65,6.906580487266023,3.9349046019922804,2.971675885273743
778,正裕工业,603089,2019-09-12,2019-09-16,2,0,1.55,19.18,6.894041937891233,3.897576057651508,2.9964658802397253
664,长江传媒,600757,2019-09-12,2019-09-16,2,0,12.14,7.8,6.885737766050848,5.604786740016621,1.2809510260342274
878,晨丰科技,603685,2019-09-12,2019-09-16,2,0,1.69,17.32,6.873833015195016,4.036985610108662,2.836847405086354
657,山西焦化,600740,2019-09-12,2019-09-16,2,0,15.16,7.65,6.86467892949083,5.658275671078471,1.206403258412359
