,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
25,上海机场,600009,2019-08-28,0,0,10,19.27,30.0,4.520034329582845,3.3849624626442276,1.1350718669386175
5,顺络电子,002138,2019-09-10,0,0,10,8.06,43.09,4.504925255541735,3.059270625884111,1.445654629657624
59,金域医学,603882,2019-09-10,0,0,10,4.58,66.3,4.502459739287325,2.744970005454118,1.7574897338332067
17,视源股份,002841,2019-09-10,0,0,10,6.56,49.75,4.492300333980644,2.946735252494927,1.5455650814857171
6,中航光电,002179,2019-09-10,0,0,10,10.28,38.89,4.488054815059659,3.1449746318806047,1.3430801831790538
61,兆易创新,603986,2019-09-10,0,0,10,3.21,112.45,4.4711759381153575,2.4378833897363763,2.033292548378981
58,桃李面包,603866,2019-09-10,0,0,10,6.59,52.44,4.450748891484291,2.9075469563745417,1.5432019351097492
4,韵达股份,002120,2019-09-10,0,0,10,22.27,31.53,4.432156981692323,3.3361713681705254,1.0959856135217978
8,海大集团,002311,2019-09-10,0,0,10,15.81,38.71,4.342244855241365,3.1489652565320965,1.193279598709268
9,东山精密,002384,2019-09-10,0,0,10,16.07,38.91,4.332790302146156,3.14453299227515,1.1882573098710063
11,沪电股份,002463,2019-09-10,0,0,10,17.25,38.92,4.311234480131768,3.1443123040787264,1.1669221760530417
38,广州酒家,603043,2019-09-03,0,0,10,4.04,107.31,4.308143069238618,2.46227766624282,1.8458654029957984
33,宝信软件,600845,2019-09-10,0,0,10,11.41,46.61,4.300176382401073,2.9967411585867634,1.3034352238143099
3,华兰生物,002007,2019-09-10,0,0,10,14.03,45.11,4.253867473830671,3.022476049958519,1.2313914238721524
24,白云机场,600004,2019-09-10,0,0,10,20.69,43.27,4.171408157964484,3.055885617145663,1.1155225408188205
27,生益科技,600183,2019-09-10,0,0,10,22.76,44.09,4.1310715292076825,3.0407334854686328,1.09033804373905
43,济民制药,603222,2019-09-10,0,0,10,3.2,306.73,4.0467489202472695,2.010651422195594,2.0360974980516757
12,立讯精密,002475,2019-09-10,0,0,10,53.49,43.6,3.9566029053019363,3.0497354096712432,0.9068674956306929
34,长江电力,600900,2019-08-29,0,0,10,220.0,35.12,3.944419443912389,3.235084868632705,0.7093345752796839
57,三棵树,603737,2019-09-10,0,0,10,1.86,10000.0,3.9286879074731575,1.25,2.6786879074731575
48,海天味业,603288,2019-09-10,0,0,10,27.0,56.3,3.904264702940987,2.8563130657962947,1.0479516371446924
22,鹏鼎控股,002938,2019-09-10,0,0,10,23.11,64.36,3.850957375860727,2.764544769072315,1.0864126067884121
31,闻泰科技,600745,2019-09-10,0,0,10,6.37,169.56,3.8037955416332228,2.242832952047325,1.560962589585898
7,九鼎新材,002201,2019-09-10,0,0,10,3.32,808.56,3.7230523179318986,1.7195649244073867,2.003487393524512
28,恒瑞医药,600276,2019-09-10,0,0,10,44.23,73.38,3.62226986533216,2.6801349416395728,0.942134923692587
10,广联达,002410,2019-09-10,0,0,10,11.27,227.09,3.430068569073084,2.1220627375655887,1.3080058315074954
14,中公教育,002607,2019-09-10,0,0,10,61.67,96.07,3.404103660453766,2.5219564164825394,0.8821472439712265
50,韦尔股份,603501,2019-09-10,0,0,10,8.64,1503.97,2.9884856644511304,1.5736933001113527,1.414792364339778
30,中国软件,600536,2019-09-10,0,0,10,4.95,10000.0,2.956883030390209,1.25,1.706883030390209
15,牧原股份,002714,2019-09-06,0,0,10,20.85,10000.0,2.363444820919376,1.25,1.113444820919376
