,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
40,鸿远电子,603267,2019-09-03,0,0,10,1.65,27.32,6.3600624641831605,3.4807289909085415,1.4396667366373095
15,金溢科技,002869,2019-09-03,0,0,10,1.18,83.71,6.243370700739458,2.600405096819138,1.82148280196016
37,菲林格尔,603226,2019-09-03,0,0,10,1.51,47.8,6.025528485791048,2.9772043265962265,1.524162079597411
1,长春高新,000661,2019-08-30,0,0,10,1.7,41.16,5.92355604782232,3.0969812887935064,1.413287379514407
17,科力尔,002892,2019-09-03,0,0,10,1.42,79.35,5.809787642796232,2.632206616305401,1.5887905132454156
33,博通集成,603068,2019-09-03,0,0,10,1.39,127.3,5.600589283073967,2.3754905584325905,1.6125493623206886
45,珀莱雅,603605,2019-09-03,0,0,10,2.01,46.55,5.560806145408273,2.997746260815089,1.2815299422965922
25,恒力石化,600346,2019-09-03,0,0,10,70.39,12.01,5.491940594771541,4.6315894463794205,0.4301755741960601
35,昭衍新药,603127,2019-09-03,0,0,10,1.61,120.09,5.328618858265619,2.4044162261083257,1.4621013160786465
13,凯莱英,002821,2019-09-03,0,0,10,2.31,55.29,5.248074948378381,2.8691990842364534,1.189437932070964
22,联美控股,600167,2019-09-03,0,0,10,22.88,16.34,5.210137417963672,4.12115519685156,0.544491110556056
44,绝味食品,603517,2019-09-03,0,0,10,5.74,29.77,5.010718887715046,3.392639304118203,0.8090397917984216
42,集友股份,603429,2019-09-03,0,0,10,2.66,62.03,5.0065296938243655,2.789241901093408,1.1086438963654786
18,深南电路,002916,2019-09-03,0,0,10,3.39,47.51,4.967361357609254,2.9818968498007004,0.9927322539042768
31,中国国旅,601888,2019-09-03,0,0,10,19.52,20.21,4.961232702530165,3.8297556763219824,0.565738513104091
38,景旺电子,603228,2019-09-03,0,0,10,6.02,32.42,4.900923647259469,3.3094763979454385,0.7957236246570152
52,益丰药房,603939,2019-09-03,0,0,10,3.79,47.12,4.882645584887611,2.9882764861247155,0.9471845493814478
48,家家悦,603708,2019-09-03,0,0,10,6.08,33.57,4.862656042832231,3.2766444544101296,0.7930057942110511
34,剑桥科技,603083,2019-08-21,0,0,10,1.67,343.37,4.829598966015784,1.971793611893754,1.428902677061015
16,美格智能,002881,2019-09-03,0,0,10,1.81,235.8,4.829272352596142,2.107442652228508,1.360914850183817
0,汇顶科技,603160,2019-09-03,0,0,10,4.56,44.17,4.7997082541593254,3.0392782967774745,0.8802149786909255
39,大参林,603233,2019-09-02,0,0,10,5.2,40.02,4.796829753088685,3.120558890214541,0.838135431437072
27,通策医疗,600763,2019-09-03,0,0,10,3.21,76.29,4.6893807383890405,2.6560881900100592,1.0166462741894906
