,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
1,大冶特钢,000708,2019-09-12,0,0,10,4.49,11.04,6.564908593869561,4.7940060041599075,1.7709025897096533
23,鸿远电子,603267,2019-09-09,0,0,10,1.65,27.32,6.3600624641831605,3.4807289909085415,2.879333473274619
20,菲林格尔,603226,2019-09-06,0,0,10,1.51,47.8,6.025528485791048,2.9772043265962265,3.048324159194822
0,长春高新,000661,2019-09-10,0,0,10,1.7,41.16,5.92355604782232,3.0969812887935064,2.826574759028814
8,科力尔,002892,2019-08-30,0,0,10,1.42,79.35,5.809787642796232,2.632206616305401,3.1775810264908313
19,博通集成,603068,2019-09-10,0,0,10,1.39,127.3,5.600589283073967,2.3754905584325905,3.225098724641377
12,恒力石化,600346,2019-09-12,0,0,10,70.39,12.01,5.491940594771541,4.6315894463794205,0.8603511483921202
18,恒立液压,601100,2019-09-12,0,0,10,8.82,21.71,5.146554134631698,3.740667529811858,1.4058866048198397
9,深南电路,002916,2019-09-11,0,0,10,3.39,47.51,4.967361357609254,2.9818968498007004,1.9854645078085535
21,景旺电子,603228,2019-09-05,0,0,10,6.02,32.42,4.900923647259469,3.3094763979454385,1.5914472493140304
28,家家悦,603708,2019-08-30,0,0,10,6.08,33.57,4.862656042832231,3.2766444544101296,1.5860115884221022
22,大参林,603233,2019-08-30,0,0,10,5.2,40.02,4.796829753088685,3.120558890214541,1.676270862874144
15,通策医疗,600763,2019-08-30,0,0,10,3.21,76.29,4.6893807383890405,2.6560881900100592,2.033292548378981
26,安图生物,603658,2019-08-30,0,0,10,4.2,56.8,4.667630683108827,2.8500611299486045,1.8175695531602232
27,健友股份,603707,2019-08-30,0,0,10,7.18,42.74,4.56601358857055,3.065914993422516,1.5000985951480348
17,隆基股份,601012,2019-09-05,0,0,10,36.24,24.93,4.561978723142827,3.5798097280700687,0.982168995072759
7,视源股份,002841,2019-09-10,0,0,10,6.56,49.75,4.492300333980644,2.946735252494927,1.5455650814857171
2,中航光电,002179,2019-09-03,0,0,10,10.28,38.89,4.488054815059659,3.1449746318806047,1.3430801831790538
3,海大集团,002311,2019-09-03,0,0,10,15.81,38.71,4.342244855241365,3.1489652565320965,1.193279598709268
5,沪电股份,002463,2019-09-09,0,0,10,17.25,38.92,4.311234480131768,3.1443123040787264,1.1669221760530417
16,宝信软件,600845,2019-09-10,0,0,10,11.41,46.61,4.300176382401073,2.9967411585867634,1.3034352238143099
10,白云机场,600004,2019-09-09,0,0,10,20.69,43.27,4.171408157964484,3.055885617145663,1.1155225408188205
29,三棵树,603737,2019-09-06,0,0,10,1.86,10000.0,3.9286879074731575,1.25,2.6786879074731575
24,海天味业,603288,2019-08-30,0,0,10,27.0,56.3,3.904264702940987,2.8563130657962947,1.0479516371446924
14,闻泰科技,600745,2019-09-11,0,0,10,6.37,169.56,3.8037955416332228,2.242832952047325,1.560962589585898
11,恒瑞医药,600276,2019-08-30,0,0,10,44.23,73.38,3.62226986533216,2.6801349416395728,0.942134923692587
4,广联达,002410,2019-09-05,0,0,10,11.27,227.09,3.430068569073084,2.1220627375655887,1.3080058315074954
25,韦尔股份,603501,2019-09-11,0,0,10,8.64,1503.97,2.9884856644511304,1.5736933001113527,1.414792364339778
13,中国软件,600536,2019-09-05,0,0,10,4.95,10000.0,2.956883030390209,1.25,1.706883030390209
6,牧原股份,002714,2019-08-30,0,0,10,20.85,10000.0,2.363444820919376,1.25,1.113444820919376
