,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
1,大冶特钢,000708,2019-09-12,0,0,3,4.49,11.04,6.564908593869561,4.7940060041599075,1.7709025897096533
0,长春高新,000661,2019-09-10,0,0,3,1.7,41.16,5.92355604782232,3.0969812887935064,2.826574759028814
8,博通集成,603068,2019-09-10,0,0,3,1.39,127.3,5.600589283073967,2.3754905584325905,3.225098724641377
4,恒力石化,600346,2019-09-12,0,0,3,70.39,12.01,5.491940594771541,4.6315894463794205,0.8603511483921202
7,恒立液压,601100,2019-09-12,0,0,3,8.82,21.71,5.146554134631698,3.740667529811858,1.4058866048198397
3,深南电路,002916,2019-09-11,0,0,3,3.39,47.51,4.967361357609254,2.9818968498007004,1.9854645078085535
2,视源股份,002841,2019-09-10,0,0,3,6.56,49.75,4.492300333980644,2.946735252494927,1.5455650814857171
6,宝信软件,600845,2019-09-10,0,0,3,11.41,46.61,4.300176382401073,2.9967411585867634,1.3034352238143099
5,闻泰科技,600745,2019-09-11,0,0,3,6.37,169.56,3.8037955416332228,2.242832952047325,1.560962589585898
9,韦尔股份,603501,2019-09-11,0,0,3,8.64,1503.97,2.9884856644511304,1.5736933001113527,1.414792364339778
