,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
504,五洲交通,600368,2019-09-10,2019-09-11,2,0,11.26,3.59,10.315811846667744,9.007476138170281,1.3083357084974625
510,海越能源,600387,2019-09-09,2019-09-11,3,0,4.74,3.95,10.115621913371818,8.380865472953268,1.7347564404185496
408,明德生物,002932,2019-09-05,2019-09-11,5,0,0.67,31.27,9.940587388234501,3.3441955452288057,6.596391843005696
829,嘉澳环保,603822,2019-09-06,2019-09-09,2,0,0.73,27.01,9.367459011486522,3.492779694620512,5.87467931686601
718,乐惠国际,603076,2019-09-05,2019-09-10,4,0,0.75,24.22,9.29113584518644,3.6122622579188683,5.678873587267573
422,民生银行,600016,2019-09-05,2019-09-09,3,0,437.82,4.03,8.901648972551047,8.260297897523877,0.6413510750271713
394,弘宇股份,002890,2019-09-05,2019-09-09,3,0,0.67,188.66,8.793537475646975,2.197145632641278,6.596391843005696
812,中源家居,603709,2019-09-05,2019-09-09,3,0,0.8,28.52,8.696306748066672,3.4360730132708457,5.2602337347958255
402,联诚精密,002921,2019-09-05,2019-09-06,2,0,0.8,29.62,8.65793065063497,3.3976969158391452,5.2602337347958255
804,恒林股份,603661,2019-09-09,2019-09-11,3,0,1.0,13.35,8.634350509439443,4.442543960860673,4.19180654857877
655,北京银行,601169,2019-09-05,2019-09-06,2,0,211.43,4.31,8.594205503123973,7.880502951245763,0.7137025518782102
567,大商股份,600694,2019-09-05,2019-09-06,2,0,2.94,6.12,8.470600692038202,6.355247488926588,2.1153532031116136
546,绿地控股,600606,2019-09-06,2019-09-09,2,0,121.68,4.49,8.446351732290905,7.665815330307119,0.7805364019837865
397,中大力德,002896,2019-09-06,2019-09-09,2,0,0.8,43.63,8.309413566642611,3.0491798318467866,5.2602337347958255
755,湘油泵,603319,2019-09-09,2019-09-11,3,0,1.05,14.76,8.290405414835487,4.2768440226670785,4.013561392168409
633,文山电力,600995,2019-09-09,2019-09-11,3,0,4.79,5.8,8.277332463050607,6.549406155078067,1.7279263079725393
390,中设股份,002883,2019-09-09,2019-09-10,2,0,0.87,28.62,8.23278867212354,3.4324872977395327,4.800301374384007
699,贵阳银行,601997,2019-09-05,2019-09-09,3,0,32.18,4.97,8.187936658520393,7.180231388549431,1.007705269970962
771,思维列控,603508,2019-09-06,2019-09-09,2,0,1.95,7.93,8.167077820640063,5.560045679682996,2.607032140957067
637,南京银行,601009,2019-09-05,2019-09-06,2,0,84.82,4.81,8.161205753846643,7.329819085668928,0.831386668177715
636,柳钢股份,601003,2019-09-09,2019-09-10,2,0,25.63,5.08,8.14403895779991,7.083520392090721,1.0605185657091898
157,青岛金王,002094,2019-09-09,2019-09-10,2,0,6.93,5.81,8.060612429271323,6.542994197371855,1.5176182318994675
666,交通银行,601328,2019-09-05,2019-09-06,2,0,742.63,4.7,8.036783376309181,7.439392851744846,0.5973905245643358
619,江苏银行,600919,2019-09-05,2019-09-09,3,0,115.44,4.9,8.03188172592931,7.244318165054541,0.787563560874769
461,兖州煤业,600188,2019-09-06,2019-09-10,3,0,49.12,5.09,7.997307665215859,7.074959941530728,0.9223477236851303
99,现代投资,000900,2019-09-05,2019-09-09,3,0,15.18,5.51,7.952244871283547,6.746258130922411,1.2059867403611357
713,倍加洁,603059,2019-09-05,2019-09-09,3,0,1.0,21.41,7.94946277136348,3.757656222784711,4.19180654857877
700,中信银行,601998,2019-09-06,2019-09-09,2,0,489.35,4.83,7.942070733063997,7.310506580393232,0.6315641526707653
684,光大银行,601818,2019-09-05,2019-09-06,2,0,524.89,4.83,7.936055978230722,7.310506580393232,0.6255493978374894
803,春光科技,603657,2019-09-09,2019-09-10,2,0,0.96,25.53,7.907107693850038,3.5535319317487497,4.353575762101288
654,兴业银行,601166,2019-09-05,2019-09-06,2,0,207.74,4.97,7.895886718381228,7.180231388549431,0.7156553298317972
369,黄山胶囊,002817,2019-09-09,2019-09-10,2,0,0.87,43.55,7.8509640478728775,3.050662673488871,4.800301374384007
674,长沙银行,601577,2019-09-05,2019-09-09,3,0,34.22,5.42,7.8063274052188865,6.811995722203619,0.9943316830152675
630,淮北矿业,600985,2019-09-05,2019-09-09,3,0,21.72,5.57,7.806261450116363,6.703714115493117,1.1025473346232455
663,农业银行,601288,2019-09-05,2019-09-06,2,0,3499.83,4.86,7.77924365626111,7.281875752604633,0.49736790365647604
381,实丰文化,002862,2019-09-09,2019-09-10,2,0,0.8,98.13,7.770523665701742,2.5102899309059157,5.2602337347958255
364,红墙股份,002809,2019-09-09,2019-09-10,2,0,1.2,15.85,7.761731343119062,4.166565049166627,3.5951662939524356
799,海利尔,603639,2019-09-09,2019-09-10,2,0,1.7,10.34,7.7550112065762375,4.928436447547424,2.826574759028814
373,弘亚数控,002833,2019-09-09,2019-09-10,2,0,1.35,13.34,7.7362537341360795,4.443828906671579,3.2924248274645014
739,汇得科技,603192,2019-09-06,2019-09-09,2,0,1.07,20.94,7.73370627434735,3.785078181741725,3.9486280926056243
88,华茂股份,000850,2019-09-05,2019-09-10,4,0,9.44,6.13,7.726847053977751,6.349525038774595,1.377322015203156
418,浦发银行,600000,2019-09-05,2019-09-11,5,0,293.52,5.16,7.6952424680491855,7.016069730448734,0.6791727376004517
781,荣泰健康,603579,2019-09-05,2019-09-09,3,0,1.4,13.2,7.6709880258016305,4.4619992137595945,3.208988812042036
421,华夏银行,600015,2019-09-05,2019-09-09,3,0,153.87,5.28,7.669805896443741,6.919132695110986,0.7506732013327547
815,阿科力,603722,2019-09-05,2019-09-09,3,0,0.87,57.1,7.646650698828287,2.846349324444281,4.800301374384007
850,大千生态,603955,2019-09-09,2019-09-10,2,0,1.13,19.57,7.643358637226859,3.8711950415509877,3.7721635956758712
483,江苏舜天,600287,2019-09-05,2019-09-11,5,0,4.37,7.3,7.581120773498782,5.79157604989444,1.7895447236043416
696,中国银行,601988,2019-09-05,2019-09-06,2,0,2943.88,5.1,7.573273957463677,7.066436897572035,0.5068370598916415
620,杭州银行,600926,2019-09-05,2019-09-09,3,0,51.3,5.64,7.569711184947615,6.6553162113648545,0.9143949735827611
410,郑州银行,002936,2019-09-05,2019-09-09,3,0,59.22,5.61,7.56494947287,6.6758984439014695,0.8890510289685309
101,浙商中拓,000906,2019-09-05,2019-09-11,5,0,6.75,6.75,7.560049158209093,6.029153808056745,1.5308953501523477
750,日盈电子,603286,2019-09-05,2019-09-06,2,0,0.88,60.65,7.5483174424560655,2.804528610011215,4.74378883244485
747,海鸥股份,603269,2019-09-09,2019-09-10,2,0,0.91,50.87,7.515484718168021,2.9300393262495437,4.585445391918477
733,荣晟环保,603165,2019-09-09,2019-09-10,2,0,1.77,11.51,7.470461894875994,4.712200810490712,2.7582610843852824
836,武进不锈,603878,2019-09-10,2019-09-11,2,0,2.86,8.85,7.422651082700256,5.280147348547478,2.1425037341527773
437,浙江富润,600070,2019-09-10,2019-09-11,2,0,5.22,7.48,7.395399837668051,5.721467968726016,1.6739318689420346
732,天目湖,603136,2019-09-05,2019-09-09,3,0,1.16,22.78,7.375999214226586,3.683095502803569,3.692903711423017
606,王府井,600859,2019-09-05,2019-09-09,3,0,7.76,7.06,7.353712566209296,5.890636554915644,1.4630760112936518
587,新华百货,600785,2019-09-05,2019-09-06,2,0,2.26,10.25,7.353023392820175,4.946949578619001,2.4060738142011746
834,嘉友国际,603871,2019-09-05,2019-09-06,2,0,1.57,13.95,7.340112607644274,4.3684367223705305,2.971675885273743
395,华通热力,002893,2019-09-09,2019-09-10,2,0,1.59,14.05,7.304227896832199,4.35662903763938,2.9475988591928184
680,郑煤机,601717,2019-09-05,2019-09-06,2,0,17.32,6.7,7.21844655587545,6.052720629721003,1.1657259261544468
692,建设银行,601939,2019-09-05,2019-09-06,2,0,2500.11,5.59,7.205870813542755,6.689752486168643,0.5161183273741122
535,深高速,600548,2019-09-06,2019-09-09,2,0,21.81,6.63,7.187783928223707,6.086327037984478,1.1014568902392297
385,安奈儿,002875,2019-09-09,2019-09-10,2,0,1.32,20.12,7.181637292198234,3.835450059816459,3.3461872323817743
352,汇洁股份,002763,2019-09-09,2019-09-10,2,0,4.12,8.61,7.179046411566346,5.347575558677499,1.8314708528888473
512,盘江股份,600395,2019-09-05,2019-09-06,2,0,16.55,6.86,7.157844803415162,5.978543373432027,1.179301429983135
350,永兴材料,002756,2019-09-09,2019-09-10,2,0,3.6,9.07,7.156661588058124,5.2213470673873665,1.9353145206707574
47,吉林敖东,000623,2019-09-05,2019-09-09,3,0,11.63,7.14,7.153298174638835,5.856870649403349,1.2964275252354864
743,诺邦股份,603238,2019-09-09,2019-09-11,3,0,1.2,26.33,7.115175429042578,3.520009135090142,3.5951662939524356
107,福星股份,000926,2019-09-05,2019-09-09,3,0,9.62,7.42,7.114044557967098,5.744459520085839,1.3695850378812588
769,南都物业,603506,2019-09-09,2019-09-10,2,0,1.34,20.68,7.1107096519374675,3.8006901819223238,3.310019470015144
493,大东方,600327,2019-09-09,2019-09-10,2,0,8.85,7.55,7.099535659102781,5.695104915760117,1.4044307433426637
672,工商银行,601398,2019-09-05,2019-09-06,2,0,3564.06,5.72,7.097959097065778,6.601566168716162,0.49639292834961585
645,四川成渝,601107,2019-09-05,2019-09-09,3,0,30.58,6.66,7.09091320975949,6.071835429552902,1.019077780206589
520,蓝光发展,600466,2019-09-05,2019-09-09,3,0,29.84,6.72,7.067882892744609,6.043250774282405,1.0246321184622043
820,大元泵业,603757,2019-09-05,2019-09-09,3,0,1.64,15.76,7.065488521122391,4.175169353289439,2.890319167832952
521,风神股份,600469,2019-09-09,2019-09-11,3,0,5.62,8.35,7.05501928018438,5.424838199319934,1.6301810808644466
3,泛海控股,000046,2019-09-06,2019-09-09,2,0,51.96,6.52,7.052718213309747,6.140638334345394,0.9120798789643527
111,中国重汽,000951,2019-09-06,2019-09-09,2,0,6.71,8.17,7.015047682795396,5.481121580206307,1.5339261025890896
75,武汉中商,000785,2019-09-09,2019-09-10,2,0,2.51,11.66,6.968394857476428,4.687359890024476,2.281034967451952
