,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
1831,新华医疗,600587,,0,0,10,4.06,3.02,12.258734940109267,10.416515997032862,1.8422189430764047
1867,申达股份,600626,,0,0,10,8.52,3.15,11.454801199144748,10.033903480421024,1.4208977187237244
1405,南京高科,600064,,0,0,10,12.36,3.33,10.844983193246215,9.570399440420882,1.274583752825333
1665,五洲交通,600368,,0,0,10,11.26,3.59,10.315811846667744,9.007476138170281,1.3083357084974625
2737,牧高笛,603908,,0,0,10,0.67,22.85,10.275875808468495,3.6794839654627998,6.596391843005696
1723,博通股份,600455,,0,0,10,0.62,63.46,10.194718853641824,2.773924999737395,7.420793853904428
1682,海越能源,600387,,0,0,10,4.74,3.95,10.115621913371818,8.380865472953268,1.7347564404185496
1471,当代明诚,600136,,0,0,10,4.87,3.94,10.113612688857813,8.39635889657171,1.717253792286103
2426,金牌厨柜,603180,,0,0,10,0.67,27.81,10.058513831948812,3.4621219889431165,6.596391843005696
1345,明德生物,002932,,0,0,10,0.67,31.27,9.940587388234501,3.3441955452288057,6.596391843005696
128,广宇发展,000537,,0,0,10,18.63,3.78,9.80273238712795,8.658131598421527,1.144600788706423
2530,吉比特,603444,,0,0,10,0.72,20.69,9.779983745143177,3.800083704801132,5.979900040342045
1994,宁波富邦,600768,,0,0,10,1.34,6.07,9.694177026140459,6.384157556125314,3.310019470015144
2006,新钢股份,600782,,0,0,10,31.89,3.81,9.616668795926774,8.606963393482902,1.0097054024438714
402,华菱钢铁,000932,,0,0,10,42.22,3.78,9.609317008717774,8.658131598421527,0.9511854102962479
272,泰禾集团,000732,,0,0,10,24.89,3.91,9.511147280488636,8.443424936142044,1.0677223443465913
2685,ST丰山,603810,,0,0,10,0.8,15.03,9.508470149548934,4.248236414753109,5.2602337347958255
1786,栖霞建设,600533,,0,0,10,10.5,4.16,9.411163463169745,8.076326706569784,1.33483675659996
1593,南钢股份,600282,,0,0,10,44.27,3.92,9.369598381515969,8.42763765734548,0.9419607241704896
2692,嘉澳环保,603822,,0,0,10,0.73,27.01,9.367459011486522,3.492779694620512,5.87467931686601
2376,乐惠国际,603076,,0,0,10,0.75,24.22,9.29113584518644,3.6122622579188683,5.678873587267573
2440,江山欧派,603208,,0,0,10,0.81,16.7,9.275893061997575,4.089255455360996,5.186637606636579
2360,新坐标,603040,,0,0,10,0.8,20.65,9.062746273268221,3.802512538472395,5.2602337347958255
464,盾安环境,002011,,0,0,10,9.17,4.49,9.055195721781981,7.665815330307119,1.3893803914748628
1162,好利来,002729,,0,0,10,0.67,126.42,8.97528728823176,2.3788954452260644,6.596391843005696
2707,中公高科,603860,,0,0,10,0.67,134.99,8.943477347818217,2.3470855048125197,6.596391843005696
119,紫光学大,000526,,0,0,10,0.96,12.92,8.852962665324046,4.499386903222758,4.353575762101288
1307,弘宇股份,002890,,0,0,10,0.67,188.66,8.793537475646975,2.197145632641278,6.596391843005696
84,渤海租赁,000415,,0,0,10,61.85,4.29,8.787327172165455,7.905672148594076,0.8816550235713781
562,三钢闽光,002110,,0,0,10,24.52,4.45,8.783207828351427,7.711764938178845,1.0714428901725825
259,韶钢松山,000717,,0,0,10,24.2,4.49,8.740542958187099,7.665815330307119,1.074727627879981
1226,天顺股份,002800,,0,0,10,0.75,44.79,8.707009092042048,3.028135504774476,5.678873587267573
2247,北辰实业,601588,,0,0,10,33.67,4.46,8.698009815956008,7.700187249944888,0.9978225660111195
